iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,3713.8860038960697,1.7150232351191992,89.03818350725506,14.1745235823849,5.648395201575471,0.17326755517839856,5.703547977343651
2,727.4924601726382,6.7454848883342855,146.14760771053835,19.73208319558455,1.892478051700958,0.1688249339369161,1.9462166972074038
3,412.8766163165218,0.23741754226342837,407.76308198324756,3.2527703430115804,1.7941359912595098,0.18654830007208634,1.8535161594232352
4,1650.7803162062964,8.068263937369668,21.04532520220731,11.030188005448478,2.466435642533393,0.23307846742040392,2.540626822969874
5,3386.3337943436127,3.8141953514358375,266.49151677318855,6.00926698639189,0.4851626138577558,0.18470717746696788,0.5439567344945956
6,1180.5112166788047,9.88889296489341,495.59328976657366,9.905137309299574,3.1864493977043966,0.19620638602000134,3.248903830106956
7,2973.7688231913257,3.1000932193195805,235.68246215546674,15.614055117979957,3.3270585133873642,0.16034059503051157,3.378096509942168
8,2424.4968410583183,5.832935617981249,332.7875367760958,5.3386745125766595,6.635674106232104,0.19012953504843427,6.696194216893548
9,3735.2,0.0071554,65.387,11.947,4.290371902089319,0.20283698166535502,4.354936918637082
10,474.53,9.6223,0.090637,10.597,5.952694291061517,0.17577721858176887,6.008645917501983
11,248.91,0.06634,103.38,12.442,6.32671705196831,0.18578292854923872,6.38585359480971
12,3989.3,0.00088573,184.35,15.559,0.3358115493782368,0.11431789515426899,0.37220006557356267
13,3995.5,0.037867,119.61,17.007,0.8532274409821085,0.12473921543957188,0.8929331664513339
14,3955.6,0.041861,131.29,10.841,0.3640986206307685,0.24392245927657727,0.4417415508807661
15,3996.8,0.03914,274.57,14.116,0.6021066399822883,0.25128932349856986,0.6820945159443198
16,3961.1,2.2449,48.872,4.3759,0.7620049298572475,0.2580761127308885,0.8441531079273717
17,3961.5,0.53058,63.55,7.1941,0.5970168031107912,0.2224001201248496,0.6678089600349935
18,3991.8,0.39494,143.95,8.0885,0.38301098572235076,0.2312710462728913,0.456626846139081
19,2852.0,1.7544,465.26,3.9612,0.23910822897223016,0.1864775693212731,0.29846588283871456
20,3837.4,2.3642,24.782,5.8032,0.2858747598728961,0.24755218567565412,0.3646730679198622
21,3794.6,0.43369,494.1,17.342,0.2734753480520354,0.246895205767633,0.3520645328992542
22,2373.8,3.1661,498.94,2.2808,0.32971659146084953,0.22985663062034228,0.4028822293922003
23,1336.9,0.024944,487.05,19.661,0.4672819915103593,0.265112976519643,0.5516700728921728
24,167.3,1.337e-05,458.71,3.1532,0.645107165730483,0.2462443193417215,0.7234891669935514
25,3904.5,0.013127,0.052955,2.6854,0.33943633486830044,0.2771132457602185,0.4276442205862564
26,3998.8,0.71748,146.95,19.532,2.1990548741140556,0.11574299382120498,2.2358970133038545
27,1212.1,2.4694e-09,464.38,1.1738,0.5416876127763356,0.19046359027544996,0.6023140565190702
28,3434.0,2.2178,7.9729,5.9359,0.15942897406434384,0.2648502916921168,0.2437334402686053
29,139.12,0.00023609,477.37,4.0585,0.2569912746759104,0.2552705383657401,0.3382464106891841
30,3681.2,3.6898,0.24945,5.2896,0.25525718565683125,0.23389543129145965,0.3297084137701244
31,13.811,0.0014663,420.14,4.4105,0.22939809633109914,0.3125547576067544,0.32888736565110743
32,24.379,0.0080615,488.78,5.5544,0.30730211942902885,0.120606631294494,0.34569240250938965
