iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,892.3452159870509,364.35725334905317,96.99861510887136,43.32324411680649,104.50196401725165,832.1205406459192,290.38022298554114,7.739189052644333,1.5224512462274258,0.09406989071507904,1.5523946224342642
2,754.8484859480626,979.783840768433,340.78396780234795,973.1321451574686,169.30469779602834,257.6159066249851,177.56956483719975,10.25988768152399,0.9523131108453876,0.14535481836588243,0.9985809865356973
3,660.6350331644009,779.6317388931582,33.28723883056339,338.7208199029674,806.40107256333,891.0456142151619,53.45354423189153,8.174377071946239,0.3351878850426466,0.0963860947432669,0.36586853189007595
4,941.1105648806712,875.8281389591843,901.9129062613936,582.9933088255815,997.8901863925739,57.652434395371905,136.62606945431804,19.561908081137638,1.2858909991306666,0.20969509089407506,1.3526390196464593
5,720.5179902094673,527.7003344247771,581.4476683168624,789.858984458383,423.64696255485245,67.7703417351188,240.74947291499782,4.837535596095291,1.342447366847337,0.09453469239263423,1.372538694023256
6,322.69886646486907,406.5156937833656,552.0017293313733,824.9708480632454,361.58745277571467,483.00331036397836,75.27061541192853,11.373954133554081,0.2657404790651107,0.17661720855128132,0.3219594826171679
7,129.31168755255618,609.9428217694978,146.84003640938957,922.8843500954192,679.1277942630566,946.0449646293504,395.0970732880479,3.170098860419112,2.2243956363900925,0.09966286470839196,2.256119311512171
8,501.95205881568927,213.86109394655406,952.3536264039308,465.1749621503997,741.2599611561549,628.2874393333676,476.36535056160653,16.21199905494635,3.505278450741956,0.22195641655145826,3.5759293724322125
9,243.6409508379204,460.3388683210564,310.0588049859942,299.2657880984076,597.6939137883165,623.7708023997229,356.966652861272,5.787245502883772,2.164175597576982,0.09305171734167486,2.1937948791332165
10,822.436141941578,250.46259816840387,711.3774417470382,233.31392219322194,512.8023093164282,166.97916756577473,317.13746366047354,15.226627386612428,2.106490635395021,0.23119307726574767,2.1800816775059615
11,303.4589336355867,684.0184949327116,441.7683639145299,695.730821916978,843.4497633309579,523.6874601392939,214.95993088220857,16.484875468966237,1.5680303904136663,0.15764345606896885,1.6182098609725992
12,100.8723647586087,123.16154967922613,220.08140362778894,68.34862669267264,221.75409396852007,420.4514426745109,275.68477663546025,17.6296704464114,1.4052010645423763,0.19992631830765947,1.4688395881680316
13,9.57416671387179,180.56976310753166,832.1503330521404,153.725730281405,486.9218288092761,799.4621052062657,14.446426956113603,3.685722143402792,0.2714069922062362,0.09526304386739011,0.3017301608571866
14,468.3813501781311,827.966655390508,377.44962218924223,626.8035904760841,267.2010608833834,326.09425378606693,464.41066372340055,13.552911538358801,3.0378082772977772,0.20223580945293143,3.1021819347870268
15,578.0673533778032,3.16743920656596,790.4941719007575,508.3226913673059,54.735220532204515,194.35406458941,406.4423786532712,2.083640443969581,1.6358857695546754,0.10651099143737965,1.6697892711164304
16,406.8483380563978,743.8559628051773,655.9535673262716,433.54246999394667,898.6761898297389,689.0127725120783,114.32216392242356,12.323093833768285,0.9694294977780761,0.0941724996099379,0.9994055354105584
17,0.6428,195.45,838.93,7.9514,442.71,846.11,7.0372,9.7727,0.3017095488198885,0.09824888890584194,0.3329831414651909
18,3.2214,11.673,814.07,672.59,368.19,948.0,30.088,5.6003,0.1797962632485608,0.09464514837585258,0.20992274965592642
19,7.0617e-06,14.054,811.22,485.92,411.31,775.31,12.055,2.3783,0.36045936993411004,0.10329383568760224,0.39333881901531786
20,65.016,2.3114,827.82,472.69,442.87,833.14,44.434,3.377,0.12299590002926937,0.09625607636099909,0.15363516074023725
21,131.97,4.2049,607.81,497.59,375.81,860.09,64.12,10.035,0.14428341378873305,0.0953714094558186,0.17464107627780237
22,97.662,0.31016,915.75,276.61,431.01,852.15,91.904,3.5934,0.28652222401281924,0.09521899225455485,0.31683137059990185
23,2.6365,0.0021747,773.14,652.71,654.45,838.33,46.955,1.1641,0.3006936347545289,0.12365013005178391,0.34005269357792317
24,182.59,0.0018125,810.46,525.31,427.85,844.55,73.603,4.8373,0.23225864476777705,0.09316411236785391,0.2619137027720025
25,81.586,0.010091,815.34,453.45,485.41,957.2,86.321,2.5764,0.2004827922086518,0.10175583292383178,0.2328726798051735
26,0.00037934,4.1259e-08,805.25,473.49,188.52,806.12,88.932,3.9166,0.10598979104107481,0.09411321274212711,0.13594695707741217
27,0.022613,4.4997e-07,795.67,473.94,179.44,794.36,82.578,3.1739,0.02129915280578798,0.09648365418235805,0.05201085378717059
28,0.019865,8.2956e-06,775.5,479.46,416.39,804.23,89.737,2.887,0.1660340471991414,0.0986340757269436,0.1974302486176282
29,0.022774,4.4286e-07,805.05,473.08,184.77,818.69,80.508,3.2288,0.016123654811063644,0.09640753913215597,0.04681112761947956
30,0.040486,2.1068e-07,818.15,437.6,181.05,866.87,82.269,3.3401,0.042979911737673265,0.09603440922802722,0.07354861360877418
31,0.023563,4.5226e-07,820.62,485.05,177.48,783.45,83.8,3.1308,0.032227577892075705,0.09662747706080416,0.06298505911752712
32,0.019868,5.322e-07,849.81,475.02,182.59,796.61,79.264,3.1818,0.022215172413461808,0.09655067187590824,0.05294820578925068
33,0.019773,5.2449e-07,865.42,486.7,182.54,818.83,81.079,3.1253,0.029114555039818316,0.09685987508950228,0.059946010855333964
34,0.012365,5.8408e-08,866.02,559.9,186.55,798.78,79.892,3.6491,0.05900679719740052,0.09465684319682488,0.08913700618189876
35,0.037749,5.2889e-08,960.73,517.26,182.77,828.74,80.731,3.0653,0.05714065974016168,0.09691791066376343,0.087990588852715
36,0.023043,4.4965e-07,758.59,491.11,184.91,757.19,79.726,3.1007,0.016775928091622747,0.0968246384617579,0.047596167740171585
37,0.022267,4.2524e-05,782.83,470.46,189.82,996.05,89.443,3.0294,0.0835869388519743,0.09762962999586147,0.11466341526412256
38,0.022899,4.5258e-07,739.87,497.22,180.23,767.93,81.374,3.1191,0.013694383555112852,0.09674650582193084,0.0444897528119711
39,2.2389,4.5493e-07,797.82,481.18,152.89,685.05,82.267,2.5765,0.06121130894966479,0.10053326277696122,0.09321204038188444
40,0.020403,4.4969e-07,765.3,495.33,179.74,772.12,81.513,3.258,0.010131889297381487,0.09609197641001184,0.040718915371627855
41,0.020464,4.5156e-07,762.04,499.97,183.13,774.73,82.292,3.2848,0.013003392811151518,0.09600627816365434,0.04356314028635368
