iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,3334.999897071576,5.7289481661536,392.77057071123534,8.593701842127647,8.788995926463107,0.21882196536707543,8.858649121353615
2,1503.0678044414356,0.3242635808140898,7.091298074861759,3.1025667878728775,0.3852897956984169,0.1599805691849997,0.4362131924673122
3,1120.9788425560482,8.187865213092707,232.93938228664382,18.43011438378773,3.11638126990716,0.1998315385425431,3.1799896241965686
4,312.2987741092124,2.555650323986396,79.10409529465505,12.864727733917404,0.09142146484174332,0.1878772588405511,0.1512246537198017
5,3916.177296793075,4.474578413372965,255.35038449700502,16.086259260308733,9.264421259473028,0.1726048049517181,9.319363075291985
6,2637.746906266969,7.380535542308499,177.86388907797775,13.110148383748436,7.2312154543309655,0.14211901228328588,7.276453340955411
7,2108.4818295983127,2.3957095599172855,330.1959951466205,5.012642753985024,3.996598587654798,0.2072487994131983,4.062567929407741
8,748.8013458813824,9.884372958262288,475.39514484017906,5.849654652030415,2.8915638635793877,0.19253776600347755,2.952850537962036
9,37.719,6.5953,455.46,17.117,1.256811017987745,0.2737269021964748,1.3439409970713465
10,1.43,2.3812,151.23,7.2813,0.29031591094330544,0.2625805837000411,0.3738979066549388
11,64.265,6.0279,109.63,9.352,0.30978497856398585,0.26041018430089413,0.39267611468990343
12,92.389,0.010655,202.11,1.1125,0.6771391853037404,0.13772672731397395,0.7209789641995175
13,212.82,0.57926,243.85,3.6227,0.21764274699558658,0.20651146547736704,0.2833773880673351
14,2892.1,1.4453e-05,307.34,6.7665,0.3113760568774456,0.16184883047692122,0.362894139685534
15,239.37,2.5401,85.101,8.132,0.2176762730787619,0.17701276588472836,0.27402118644060774
16,3684.3,3.8288,82.472,1.0418,3.464119821996959,0.1379640110473725,3.5080351306509074
17,406.02,2.8275,73.406,12.814,0.20111607833487705,0.19782563255822339,0.2640859329187215
18,326.73,2.6499,74.491,12.787,0.08631264219300161,0.1788795306251568,0.14325176522690516
19,3836.1,0.019553,0.98599,19.649,0.9052924246401374,0.14574917897037765,0.9516858292095792
20,325.93,2.8445,79.206,12.274,0.08657601993630178,0.2058287779130168,0.15209335480714287
21,0.00055495,0.00038001,308.94,1.9887,0.3215339264235735,0.2012806599972679,0.3856035503983021
22,4.6051,0.65391,218.64,1.0547,0.6646084358248285,0.13879346578481178,0.7087877681218459
23,336.75,1.4289,97.113,11.34,0.13535181991585257,0.18406721685556585,0.19394223476331485
24,298.41,2.4052,102.58,8.0691,0.08158396373090647,0.1824045181247054,0.13964512513459063
25,326.03,1.0194,146.37,9.8691,0.11502388443344849,0.18479063258923947,0.17384456966076
26,416.07,0.71116,151.35,9.86,0.09827460873259458,0.17657097313140427,0.15447889509341303
27,673.2,0.55878,133.36,9.9321,0.023627280395811693,0.16994686519485513,0.07772304771327805
28,643.44,0.56664,130.84,10.042,0.040442900200787356,0.17086940164777434,0.09483231999158281
29,703.77,0.51813,132.38,10.093,0.037210960536702184,0.17152583153007678,0.09180932844862097
30,659.76,0.56864,146.55,9.2669,0.02916540032931398,0.1655056499639952,0.0818474849321276
31,597.6,0.62992,143.89,9.2793,0.02514995804234008,0.16275983102970965,0.07695802133269997
32,752.76,0.59486,147.72,9.9888,0.103765642670268,0.16754107112446898,0.1570956219510081
33,568.7,0.65795,147.78,10.717,0.02827206122081811,0.17624607315077792,0.08437292870578228
34,487.67,0.89855,139.87,10.265,0.04612898822494078,0.1733509987150445,0.10130832489577304
35,555.94,0.64817,149.54,10.587,0.02826290146565815,0.17299301378306128,0.08332828799353532
36,647.01,0.62584,133.7,8.8796,0.01853993124864842,0.16712830709792248,0.07173852365907774
37,576.33,0.6617,147.24,8.5382,0.027497737816022792,0.1645381317029692,0.07987185179128847
38,603.46,0.6568,140.99,9.5155,0.030177654973638227,0.16875060838597677,0.08389264192242393
39,614.4,0.60003,142.41,8.6766,0.023972136116174905,0.16772539646039014,0.07736078797361286
40,600.83,0.63173,140.58,8.6565,0.022271621431890046,0.1665269333353238,0.07527879062839267
41,645.64,0.6283,135.41,8.7057,0.018025164785944195,0.16504557545765622,0.07056080312500898
42,682.52,0.57355,141.2,9.0836,0.022811256754635918,0.16717476418000876,0.07602463691357655
43,609.9,0.62428,141.14,9.0797,0.022605436819979306,0.16314886079595264,0.07453733213095409
44,600.95,0.66072,139.8,9.1675,0.02473069276521888,0.16403296501608855,0.07694400718987975
45,676.8,0.53902,146.53,8.6074,0.022418914226050565,0.17027197946172656,0.0766181686288015
46,619.55,0.63247,135.67,8.8197,0.021686919115465372,0.1663493511359445,0.0746375621422953
47,609.84,0.6287,140.23,8.5631,0.020987297611934685,0.1661347855844033,0.07386964230247457
48,657.48,0.61412,134.79,8.6384,0.018689487352510054,0.16546586872151559,0.07135890919255773
49,748.17,0.49151,143.67,8.1338,0.03679022774681163,0.16497579952192035,0.08930365571571397
50,637.26,0.62993,135.1,8.884,0.018645634124205362,0.16775986742308066,0.07204525842985399
51,641.13,0.64069,132.89,8.6133,0.019975568185421743,0.16412474822781187,0.07221809811375984
52,662.66,0.57244,144.15,8.5404,0.02332616796488532,0.16824062590701278,0.07687882244883626
53,637.1,0.63261,134.73,8.8443,0.01814381202296429,0.1669400761528102,0.07128248866267865
