evals,errors
1000,1.140565807311909
2000,1.140565807311909
3000,1.140565807311909
4000,1.140565807311909
5000,1.140565807311909
6000,1.140565807311909
7000,1.140565807311909
8000,1.140565807311909
9000,1.140565807311909
10000,1.140565807311909
11000,1.140565807311909
12000,1.140565807311909
13000,1.140565807311909
14000,1.140565807311909
15000,1.140565807311909
16000,1.140565807311909
17000,1.140565807311909
18000,1.140565807311909
19000,1.140565807311909
20000,1.140565807311909
21000,1.140565807311909
22000,1.140565807311909
23000,1.140565807311909
24000,1.140565807311909
25000,1.140565807311909
26000,1.140565807311909
27000,1.140565807311909
28000,1.140565807311909
29000,1.140565807311909
30000,1.140565807311909
31000,1.140565807311909
32000,1.140565807311909
33000,1.140565807311909
34000,1.140565807311909
35000,1.140565807311909
36000,1.140565807311909
37000,1.140565807311909
38000,1.140565807311909
39000,1.140565807311909
40000,1.140565807311909
41000,1.140565807311909
42000,1.140565807311909
43000,1.140565807311909
44000,1.140565807311909
45000,1.140565807311909
46000,1.140565807311909
47000,1.140565807311909
48000,1.140565807311909
49000,1.140565807311909
50000,1.140565807311909
