evals,errors
1000,3.6637859426585826
2000,3.428317393759518
3000,3.428317393759518
4000,3.428317393759518
5000,3.428317393759518
6000,3.200075910178716
7000,3.200075910178716
8000,3.13444239991584
9000,3.1238980438375448
10000,3.121282001179634
11000,3.121282001179634
12000,2.6102838099729007
13000,2.6102838099729007
14000,2.6102838099729007
15000,2.6102838099729007
16000,2.6102838099729007
17000,2.6102838099729007
18000,2.6102838099729007
19000,2.6102838099729007
20000,2.6102838099729007
21000,2.6102838099729007
22000,2.6102838099729007
23000,2.6102838099729007
24000,2.6102838099729007
25000,2.6102838099729007
26000,2.6102838099729007
27000,2.6102838099729007
28000,2.6102838099729007
29000,2.6102838099729007
30000,2.6102838099729007
31000,2.6102838099729007
32000,2.6102838099729007
33000,2.6102838099729007
34000,2.6102838099729007
35000,2.6102838099729007
36000,2.6102838099729007
37000,2.6102838099729007
38000,2.6102838099729007
39000,2.6102838099729007
40000,2.6102838099729007
41000,2.6102838099729007
42000,2.6102838099729007
43000,2.6102838099729007
44000,2.6102838099729007
45000,2.6102838099729007
46000,2.6102838099729007
47000,2.6102838099729007
48000,2.6102838099729007
49000,2.6102838099729007
50000,2.6102838099729007
