evals,errors
1000,2.2963921191124057
2000,2.000860799271929
3000,1.9591221184734984
4000,1.8810786346562312
5000,1.6541304644719317
6000,1.5792281542389162
7000,1.4897788460707126
8000,1.4897788460707126
9000,1.4897788460707126
10000,1.4897788460707126
11000,1.4897788460707126
12000,1.4897788460707126
13000,1.4897788460707126
14000,1.4897788460707126
15000,1.4293050361178352
16000,1.4293050361178352
17000,1.4293050361178352
18000,1.4293050361178352
19000,1.407748912095456
20000,1.407748912095456
21000,1.407748912095456
22000,1.407748912095456
23000,1.407748912095456
24000,1.407748912095456
25000,1.3790471339144024
26000,1.3790471339144024
27000,1.3259097282017527
28000,1.3259097282017527
29000,1.3259097282017527
30000,1.3259097282017527
31000,1.3259097282017527
32000,1.3259097282017527
33000,1.3259097282017527
34000,1.3259097282017527
35000,1.3259097282017527
36000,1.3259097282017527
37000,1.3259097282017527
38000,1.3036111257943914
39000,1.3036111257943914
40000,1.3036111257943914
41000,1.3036111257943914
42000,1.3036111257943914
43000,1.3036111257943914
44000,1.3036111257943914
45000,1.3036111257943914
46000,1.294837756970162
47000,1.294837756970162
48000,1.294837756970162
49000,1.294837756970162
50000,1.294837756970162
