iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.4903293177544024,0.09604839715387938,2.5209024721205893
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.7034808932905924,0.10636164049523919,0.7373368549709532
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.490132220549975,0.1742240830285325,2.5455894685892626
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.3205454800777154,0.18783458017322022,3.380335083914033
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.1037360746752891,0.09504683991454922,1.1339904234706182
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.1285612700589199,0.09696737902826788,0.15942694544094835
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.0946255805170282,0.0930586001670781,0.12424705294463372
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.6192828227687688,0.09282362950026947,1.648829501710166
9,264.95,48.276,71.901,10.802,0.1145111155425428,0.0923069554565286,0.14389333202788265
10,312.57,74.735,75.012,11.771,0.017547726921451613,0.09277986555091311,0.04708047536511017
11,302.1,48.538,76.921,13.053,0.020977285179644537,0.09321226227937926,0.0506476697767274
12,311.79,88.251,74.716,12.302,0.016819212079048414,0.09286300193797481,0.04637842365661031
13,305.25,41.48,76.298,15.126,0.018136113702226748,0.09394986356480353,0.04804128408052202
14,288.37,16.872,77.865,16.954,0.03189246495253003,0.09453212110182364,0.06198297366116383
15,316.82,87.417,74.688,12.298,0.014193020645043672,0.09290522792306986,0.04376567317111517
16,330.24,47.127,76.257,10.872,0.014769497135930114,0.09278269719426616,0.044303146919662084
17,438.63,4.026,63.818,9.07,0.09041390495614995,0.09375165772935967,0.12025598445752414
18,328.5,40.441,74.431,9.9033,0.015749318276794357,0.09261849522001686,0.045230700948791884
19,910.35,0.089134,43.699,1.4053,0.19415184325405777,0.11806045645054285,0.23173165370963644
20,314.29,83.022,74.901,14.419,0.012342684197718333,0.09349007194571052,0.04210149835807185
21,331.86,40.454,74.808,9.7587,0.014425761733182541,0.09259802934104218,0.04390062991357299
22,317.66,102.76,74.238,11.631,0.0146692385863191,0.0926798326523412,0.0441701455694186
23,329.04,2.1553,72.499,15.487,0.01682683064948823,0.09462296216819728,0.04694625496762024
24,328.4,38.271,74.839,10.418,0.013074931505956794,0.09275151566674827,0.04259865590121351
25,315.68,94.495,75.229,11.936,0.013116537792816123,0.09275739768965319,0.042642134494114234
26,338.85,0.99738,74.588,17.334,0.025562251532943253,0.09515339553564454,0.05585051803589548
27,313.67,73.78,74.947,10.617,0.020185456855429804,0.09247633662611729,0.04962158904158311
28,30.79,0.0049402,47.74,1.0509,0.8462191720398997,0.12541504396517003,0.8861400204101881
29,330.72,0.066107,75.061,10.049,0.01337071911316001,0.09278670126594482,0.04290564343249229
30,333.82,0.065701,74.807,10.409,0.012292876050715978,0.0929206739710274,0.041870445206554835
31,378.16,0.0066314,70.427,12.306,0.04911293176163581,0.09426023615868726,0.07911689680496478
