evals,errors
1000,0.18425136827304903
2000,0.15044751345689436
3000,0.15044751345689436
4000,0.15044751345689436
5000,0.11708900736103804
6000,0.11708900736103804
7000,0.11708900736103804
8000,0.11708900736103804
9000,0.11708900736103804
10000,0.1168115104366822
11000,0.1168115104366822
12000,0.1168115104366822
13000,0.1168115104366822
14000,0.1168115104366822
15000,0.1168115104366822
16000,0.1168115104366822
17000,0.1168115104366822
18000,0.1168115104366822
19000,0.1168115104366822
20000,0.1168115104366822
21000,0.1168115104366822
22000,0.1168115104366822
23000,0.1168115104366822
24000,0.1168115104366822
25000,0.1168115104366822
26000,0.1168115104366822
27000,0.1168115104366822
28000,0.1168115104366822
29000,0.1168115104366822
30000,0.1168115104366822
31000,0.1168115104366822
32000,0.1168115104366822
33000,0.1168115104366822
34000,0.1168115104366822
35000,0.1168115104366822
36000,0.1168115104366822
37000,0.1168115104366822
38000,0.1168115104366822
39000,0.1168115104366822
40000,0.1168115104366822
41000,0.1168115104366822
42000,0.1168115104366822
43000,0.1168115104366822
44000,0.1168115104366822
45000,0.1168115104366822
46000,0.1168115104366822
47000,0.1168115104366822
48000,0.1168115104366822
49000,0.1168115104366822
50000,0.1168115104366822
