iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,3334.999897071576,5.7289481661536,392.77057071123534,8.593701842127647,8.884722299989905,0.1982161101213563,8.947816447442428
2,1503.0678044414356,0.3242635808140898,7.091298074861759,3.1025667878728775,0.3802786088384266,0.17128887755192485,0.4348015519565291
3,1120.9788425560482,8.187865213092707,232.93938228664382,18.43011438378773,3.121868463872769,0.202951324283869,3.186469876806417
4,312.2987741092124,2.555650323986396,79.10409529465505,12.864727733917404,0.08914277167470913,0.19236867129477547,0.15037562153987616
5,3916.177296793075,4.474578413372965,255.35038449700502,16.086259260308733,9.165657200824933,0.15807615288417792,9.215974403057867
6,2637.746906266969,7.380535542308499,177.86388907797775,13.110148383748436,7.175146777240128,0.18429284442604238,7.233809011573869
7,2108.4818295983127,2.3957095599172855,330.1959951466205,5.012642753985024,4.018951186088566,0.18715232909455443,4.078523622661685
8,748.8013458813824,9.884372958262288,475.39514484017906,5.849654652030415,2.8717637098500566,0.2074267471455199,2.937789694125421
9,37.719,6.5953,455.46,17.117,0.7141130642557786,0.294983842856213,0.8080093377013969
10,1.43,2.3812,151.23,7.2813,0.5859674655162675,0.16920475048386735,0.639827010384544
11,64.265,6.0279,109.63,9.352,0.4475799196799538,0.26851235664806955,0.5330500573635423
12,92.389,0.010655,202.11,1.1125,0.6742388678308988,0.1378034891013986,0.7181030807624943
13,212.82,0.57926,243.85,3.6227,0.20698599576216659,0.21719343458310336,0.2761208132041808
14,2892.1,1.4453e-05,307.34,6.7665,0.308041599378938,0.22786876732641032,0.38057448077144834
15,239.37,2.5401,85.101,8.132,0.21762049177360218,0.1869388171411712,0.27712496538114084
16,3684.3,3.8288,82.472,1.0418,3.504827845023422,0.1381485023285176,3.548801879076074
17,406.02,2.8275,73.406,12.814,0.20960066250247691,0.18074447707070052,0.26713341642720034
18,326.73,2.6499,74.491,12.787,0.08518718205545218,0.2024739890701845,0.1496366544715607
19,3836.1,0.019553,0.98599,19.649,0.9041864339031165,0.16829919086640305,0.9577577301926253
20,325.93,2.8445,79.206,12.274,0.09054310380927902,0.1944405785372285,0.15243546223297463
21,0.00055495,0.00038001,308.94,1.9887,0.3213584554576913,0.17485023960047405,0.37701501532412673
22,4.6051,0.65391,218.64,1.0547,0.6657693147345378,0.13890705825132493,0.7099848046366423
23,336.75,1.4289,97.113,11.34,0.13140301547563024,0.14762740304055388,0.17839427733507754
24,298.41,2.4052,102.58,8.0691,0.06667847040432992,0.16421170055663364,0.11894867811855869
25,326.03,1.0194,146.37,9.8691,0.11413388957248641,0.2119819970192829,0.181609854916707
26,416.07,0.71116,151.35,9.86,0.0740413709589976,0.16860787821922302,0.1277109254846489
27,673.2,0.55878,133.36,9.9321,0.02191514238412698,0.1673505455964309,0.07518447550572217
28,643.44,0.56664,130.84,10.042,0.035498037266585285,0.17409837451880522,0.09091527104444913
29,703.77,0.51813,132.38,10.093,0.030152623158057137,0.16808253388615707,0.08365495538884293
30,659.76,0.56864,146.55,9.2669,0.02410051649142202,0.16041956476076877,0.07516364989207557
31,597.6,0.62992,143.89,9.2793,0.016081295501397384,0.15661332390701635,0.0659328648091049
32,752.76,0.59486,147.72,9.9888,0.10796961731034706,0.1489083888782326,0.1553686296259889
33,568.7,0.65795,147.78,10.717,0.029753427805194993,0.1886220625338623,0.08979369506210055
34,487.67,0.89855,139.87,10.265,0.04019480052744854,0.14900314565584277,0.08762397486218663
35,555.94,0.64817,149.54,10.587,0.026183832237169115,0.19183477035440819,0.0872467361547744
36,647.01,0.62584,133.7,8.8796,0.025923030234693445,0.15044101436612184,0.0738098923949477
37,576.33,0.6617,147.24,8.5382,0.02339591901373997,0.16936486997750042,0.07730643149981063
38,603.46,0.6568,140.99,9.5155,0.024360730901815886,0.15289320091563693,0.07302814828354771
39,614.4,0.60003,142.41,8.6766,0.016282199117584956,0.16603918604954387,0.06913411353106451
40,600.83,0.63173,140.58,8.6565,0.015392871661616734,0.16362371912306933,0.06747591907264947
41,645.64,0.6283,135.41,8.7057,0.02641725999260936,0.15566788240016316,0.075967885921877
42,682.52,0.57355,141.2,9.0836,0.027787257628526556,0.15994442426319927,0.07869914911147745
43,609.9,0.62428,141.14,9.0797,0.014248606237908978,0.15724929887459854,0.06430261266516332
44,600.95,0.66072,139.8,9.1675,0.022057140640072827,0.15451051787975117,0.07123936600057498
45,676.8,0.53902,146.53,8.6074,0.012919630470118322,0.1669757183220275,0.0660696523646596
46,619.55,0.63247,135.67,8.8197,0.01907474505132505,0.15649262094454966,0.06888789341278775
47,609.84,0.6287,140.23,8.5631,0.014696176601657276,0.1651677913636278,0.06727071747184173
48,657.48,0.61412,134.79,8.6384,0.025831525307423584,0.15498140710507166,0.07516363936364268
49,748.17,0.49151,143.67,8.1338,0.014181325131652137,0.16016587164904525,0.06516370550678736
50,637.26,0.62993,135.1,8.884,0.02360616631731516,0.15250391219462295,0.0721496692505684
51,641.13,0.64069,132.89,8.6133,0.029274700538000506,0.16051335430760189,0.08036768807863173
52,662.66,0.57244,144.15,8.5404,0.015653640293561345,0.1663768941879683,0.06861305054614612
53,637.1,0.63261,134.73,8.8443,0.02435025334960929,0.15329800943317345,0.0731465252844844
54,637.28,0.62411,134.39,8.7086,0.02149243639820079,0.15555226196923896,0.07100625920126044
55,674.23,0.58336,136.23,8.7784,0.020913991264083203,0.1566756934141014,0.07078541340249231
56,682.99,0.58645,139.33,8.98,0.03085866142521679,0.15518004509708266,0.08025400391806468
57,634.29,0.58811,140.63,8.8871,0.012360233067644309,0.16348024614537773,0.06439761161147758
58,634.54,0.63355,137.59,9.0666,0.026117114543392786,0.1511955463632621,0.07424415169777879
59,668.23,0.61158,133.65,9.0367,0.02906460551211315,0.14781722143996634,0.07611628844467302
60,694.5,0.50599,144.1,8.4629,0.021175923501767828,0.16187137262987886,0.07270118169999853
61,559.49,0.67467,147.87,8.3979,0.028422838458467575,0.17346361669518245,0.08363802254573979
62,736.36,0.48329,145.93,8.1888,0.012517418743455275,0.161896740673089,0.06405075184063291
63,651.55,0.59208,138.32,8.8059,0.01654197921020659,0.15760353881067454,0.06670874371119505
64,660.15,0.5826,137.47,8.7472,0.01721646869530678,0.15956313177967896,0.06800699101122558
65,681.56,0.50994,143.6,8.2131,0.028445223400390997,0.16784257155728066,0.08187117324958375
66,648.23,0.58419,141.02,8.4414,0.013990989795635723,0.16549575798066724,0.06666992568236207
67,668.1,0.57928,140.91,8.6343,0.017942050995948252,0.16010874305040618,0.06890624677335283
68,760.59,0.49865,138.75,8.281,0.02097935247683412,0.156060940216923,0.07065509259501823
69,801.45,0.42784,150.36,8.1634,0.015516357858253711,0.17026664424076807,0.06971391400742857
70,662.53,0.58107,140.39,8.7182,0.016406526011749925,0.16022378978794188,0.06740734230308532
71,693.3,0.5895,133.39,8.6006,0.033292964737021674,0.15456459825481905,0.08249240441555646
72,666.66,0.56903,139.54,8.9159,0.014337949558928347,0.15965837433112914,0.06515878852055912
73,613.83,0.61655,141.16,8.4149,0.014133874564887947,0.16868295727913768,0.06782732749755549
