evals,errors
1000,0.034695426370020314
2000,0.03466924567888336
3000,0.034668118104118816
4000,0.03459274535723775
5000,0.03455400928178453
6000,0.03451877106991791
7000,0.034517421569922484
8000,0.03451731956484723
9000,0.03424390203193636
10000,0.034243755277373285
11000,0.03424375523294214
12000,0.0342182198436422
13000,0.03416973929486328
14000,0.0341636972178347
15000,0.03416288937278217
16000,0.03416026678454711
17000,0.034159866885462235
18000,0.03415986531198318
19000,0.03415390468001558
20000,0.03415390467861186
21000,0.034147971407545157
22000,0.03414791565631914
23000,0.03414791546164214
24000,0.03414791545814393
25000,0.03414791545814046
26000,0.03414791545814014
27000,0.034147915458140055
28000,0.034147915458140055
29000,0.034147915458140055
30000,0.034147915458140055
31000,0.034099982485914455
32000,0.034088987620642
33000,0.034087670407941584
34000,0.03408648077888349
35000,0.03408647111137822
36000,0.03408647091527699
37000,0.03408647091275844
38000,0.03408647091272092
39000,0.03408647091272022
40000,0.03408647091272012
41000,0.03408647091272012
42000,0.03408647091272012
43000,0.03408647091272012
44000,0.026984210095713113
45000,0.025424600641072707
46000,0.025405973549654633
47000,0.023646272574680736
48000,0.023642202668627006
49000,0.0218174833912695
50000,0.02156755612598373
