iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1378.2523555321582,16.697460857485687,300.72451814058775,9.915810970543783,5.293009966022736,0.18241056714852516,5.351073052890504
2,216.57988616699848,2.205601028304462,100.64657362397573,2.8317473497129706,0.17108312216930738,0.11940581876387098,0.2090911747497175
3,1583.1084374942625,14.864795081362807,419.7690212831581,18.606360908295688,5.908430258832213,0.22820225375687725,5.981069292252449
4,1811.7645541445597,2.8934651548611323,179.6530439567593,3.618554771518731,4.2638697543196225,0.1129971883399649,4.299837876479205
5,505.72418195868573,17.875239743077024,347.1847433107263,7.068416679076757,2.419954664401397,0.10288659130104723,2.452704483568272
6,869.0791582259395,9.503535785228006,480.2617288519899,16.936219617572505,3.7705410611399186,0.23114019523538637,3.8441152703777934
7,440.3206366141397,10.682823691937667,30.238013146303068,13.676041819843016,0.7449889667727174,0.19120290919556784,0.8058507430367683
8,1230.2530749185175,7.44792310887606,245.18875253786229,12.152523271328835,4.299950309073994,0.23524962489763676,4.37483259039994
9,1971.3,19.986,0.61803,19.571,5.7465392699389,0.23296951283085762,5.820695769052383
10,258.15,2.32,133.01,4.7831,0.1824669552701895,0.10532747714345042,0.21599373253174703
11,533.63,0.45007,95.601,1.2428,0.4339363276174581,0.14906718088442433,0.48138588499851775
12,58.511,2.3301,87.95,5.7296,0.5337111956471857,0.1736902240822515,0.5889985111060443
13,350.5,0.92883,203.58,6.2316,0.34473252022876444,0.1759725424997069,0.4007463202033184
14,1426.2,0.28214,100.4,2.8193,0.12186217275456282,0.1187540992032086,0.15966277655579475
15,1672.3,0.19054,279.62,3.1137,0.6652407137876853,0.11646936742155278,0.7023140648755379
16,1484.0,0.96765,183.73,1.0904,0.9218567454620965,0.15308399799856653,0.9705848954415799
17,371.13,0.80273,93.75,4.4084,0.1726149752928073,0.10681863825733909,0.20661640387880842
18,1519.5,0.13573,98.331,3.4208,0.23689068205891406,0.11289095684544828,0.27282498968356794
19,1422.0,0.24201,131.76,3.7965,0.154833082255222,0.11012522116043294,0.18988702886876418
20,513.12,0.24226,242.98,2.9309,0.2386650650541679,0.11892278920036961,0.27651936454919646
21,1677.7,0.15209,142.69,3.1996,0.036581966084849836,0.11524970822049399,0.07326708759123036
22,1640.7,0.16606,135.08,2.5221,0.01426149646762532,0.12300012936474641,0.05341365364630928
23,1638.0,0.18411,131.06,2.3755,0.02359640804840878,0.1249532696848755,0.063370269100094
24,1701.0,0.17337,132.06,2.3468,0.017781990386613416,0.12539647663027645,0.05769692859064508
25,1528.8,0.17295,130.36,3.8881,0.01904555073561455,0.10972713706110165,0.05397278324480702
26,1734.4,0.1641,127.16,2.6404,0.019326624791252568,0.12133604612524526,0.05794908782337056
27,1626.1,0.16908,128.08,2.7701,0.027182385762953915,0.11942070471176164,0.06519517668774284
28,1979.0,0.15273,124.3,3.975,0.07165712773610583,0.10912040470400533,0.10639123133776694
29,1565.9,0.17245,130.25,3.598,0.017120542344948645,0.11182130481616256,0.05271436915390432
30,1579.9,0.17007,132.68,3.8894,0.030036662591526028,0.10971784990774668,0.0649609389079911
31,1869.3,0.14855,125.64,2.6304,0.03238218983914611,0.12144085093294711,0.0710380132776752
32,1777.0,0.1381,134.66,3.83,0.02279796277766874,0.1101696191644313,0.05786604171481043
33,1794.9,0.14131,131.38,3.8262,0.019300171380621272,0.11012694774262008,0.05435466758234293
