iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,229.21730579616596,383.8142935238223,486.2202527467418,13.700975807958928,2.935746252242141,0.16000874193565898,2.986678616676092
2,106.7969906791039,125.31866602286823,352.76051530083066,11.708510321299483,1.7168094055005185,0.18112904349655773,1.7744645707204867
3,520.298823079849,273.80608826248,218.5508083442554,1.04947197113975,0.22061598073689584,0.12573311565856127,0.26063807447170584
4,360.44927120514905,12.58716751737883,104.36659254752759,4.450059547512579,0.17457241520095823,0.09345986154659293,0.20432161309260705
5,993.3238284625421,535.4397937699727,259.9492108898196,10.09756656308194,2.2844558292428014,0.0921689209404101,2.313794107977026
6,773.6552611867854,823.1298233618219,125.97672599743301,19.698702770525557,1.1844289938529151,0.1975291252079382,1.2473044672158378
7,435.2006003035072,697.7263139635604,394.2418152454258,17.3158464337451,2.63769753899292,0.21808466903685217,2.70711604517247
8,648.3950642230607,907.8620662619651,54.14191498517738,5.9765043108241835,0.45013516537017323,0.09391569215106702,0.4800294586496513
9,574.58,10.867,98.053,2.6252,0.2760623193168786,0.10174912095502803,0.3084500704273743
10,510.35,1.1361,72.338,1.1049,0.3189319582655199,0.12438264228851151,0.35852418297561517
11,10.042,7.9138,109.38,4.8865,0.3709930580811374,0.16485220526098038,0.423467144774907
12,490.34,14.995,74.455,4.7415,0.16004583363110345,0.09370533053003446,0.18987316672693322
13,479.94,8.1903,77.675,4.7541,0.16257497968917609,0.09361614326679774,0.1923739235973959
14,66.908,175.94,98.163,2.1344,0.4068259108437888,0.10629494721934107,0.44066064339508926
15,497.41,1.4083,88.153,2.9094,0.15255103584605667,0.09959923296962259,0.18425445635661009
16,401.73,0.012908,23.811,11.564,0.2954355572591466,0.09627376415457062,0.3260804481696731
17,441.67,10.891,93.212,1.9039,0.02344794665555484,0.10932636564721185,0.05824760966160633
18,455.78,13.932,91.906,1.9741,0.009872680550810227,0.10842294586894435,0.0443847761100652
19,456.3,13.186,91.329,1.963,0.01148725418631696,0.10853330871535671,0.04603447933065237
20,378.06,0.1232,91.858,3.1425,0.04721220126282686,0.0980711679960325,0.07842922358555537
21,442.23,0.035085,86.892,3.6555,0.1232873595283699,0.09574488014001933,0.15376390142842014
22,472.77,30.936,92.151,2.0247,0.036570416881848374,0.10784269216473982,0.07089781195056027
23,425.64,5.8749,91.036,2.1643,0.012041723529654649,0.10612000173216027,0.045820769202842254
24,412.57,8.5573,89.73,2.2046,0.022131370347047145,0.10561214335689273,0.055748759678605854
25,375.76,0.021985,82.78,2.8882,0.0380492863426346,0.09936855537710058,0.0696792798949672
26,447.7,9.5,91.21,2.0723,0.011326179135376379,0.10718689010422373,0.04544482592484632
27,432.24,13.038,87.562,2.2638,0.008995213993506786,0.10493924967485987,0.042398414613723824
28,431.28,0.1874,91.501,2.3451,0.030088536026928965,0.10421411253838725,0.06326091832776776
29,445.74,8.8186,90.711,2.0849,0.0105969782065532,0.10701753359200067,0.04466171714389293
30,432.85,13.272,87.297,2.3142,0.01010632598995382,0.10441944657960425,0.04334406814608206
31,421.5,12.505,87.273,2.3825,0.008832336451352557,0.10376071034583206,0.041860396351883634
32,439.44,9.5776,89.255,2.1922,0.01013951808838698,0.105744446580708,0.04379902084406008
33,430.99,7.2387,90.046,2.2216,0.011049434463238464,0.10544834310753715,0.04461468455606792
34,417.67,3.7783,86.177,2.4375,0.01124181059315172,0.103187958653758,0.04408755796776713
35,422.65,0.13407,86.295,2.4318,0.010323188997420334,0.10328276680298529,0.043199114743225575
36,428.05,13.184,86.047,2.4342,0.013165119605207257,0.10321400384599942,0.04601915742200067
