iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,807.3167438366468,195.43580766517724,175.81985940133555,10.42099893792591,1.4134833701862302,0.09283737007368914,1.4430344228879886
2,420.38825851208094,541.2702956385356,6.795682578965165,3.791513010515734,0.36856506312776,0.09736615279354893,0.39955767214162813
3,737.6337757197795,857.5543498389986,64.4608923222501,6.339037707715056,0.6350797157439615,0.09341394577299257,0.6648142981909415
4,209.28772774287177,990.0314053466585,222.2998460414827,17.09275613809404,1.0989775835090836,0.15838043336321062,1.1493916412266667
5,912.9229357208991,492.0386283748307,356.4889160682159,18.33485132756047,2.9357986820856015,0.18626757331695615,2.995089492147853
6,369.65506684273646,371.50622828844826,468.85816626195884,2.4577680050593127,2.196490926255915,0.10389889013735584,2.229562970150159
7,517.6402577710522,672.6778043217319,383.436016293928,11.975154661831525,2.5959244827940755,0.20420802601810195,2.660925916313714
8,118.94332089296321,107.54852475544816,285.5393053049694,15.21152290673387,1.295727843131671,0.14761662393582228,1.342715673895518
9,48.034,744.79,48.561,5.6153,0.5400190799277268,0.10764624171986453,0.5742839428776897
10,252.97,726.09,73.929,3.9813,0.08906483143615938,0.09834699176782358,0.12036965119229351
11,259.82,630.3,90.612,2.6689,0.0766173075646094,0.10301679482362125,0.10940857179993518
12,352.72,979.14,76.235,3.597,0.0894656953241992,0.09965147060854698,0.12118574359165316
13,307.37,901.35,74.54,2.1515,0.12251209711038302,0.1080340896336689,0.1569004158856456
14,335.5,810.47,82.27,2.3282,0.037256200862522564,0.10609718658972911,0.07102798425031964
15,331.85,805.72,85.944,2.5659,0.013163011769594862,0.10415918347841047,0.04631790960760427
16,324.64,795.01,86.187,2.5153,0.010606934106790108,0.10450352298540559,0.043871438614079716
17,319.85,786.76,84.743,2.7518,0.010606119205065438,0.1028485624004431,0.04334383339691697
18,319.65,787.11,86.895,2.5602,0.011219342220417119,0.10417536589739787,0.044379391082372585
19,304.44,768.76,81.76,3.3314,0.0092544733354111,0.09983830560895388,0.04103399303057972
20,316.64,787.0,87.851,2.4704,0.015012387092189952,0.10483609553026846,0.04838275272838271
21,315.72,791.22,88.806,2.4288,0.015621769466007924,0.10516131023895495,0.04909565415910798
22,306.45,756.57,81.903,3.4802,0.016672658573119895,0.09920867883908768,0.04825176184283414
23,302.6,739.14,80.227,3.367,0.012435735383540886,0.09953956901721098,0.04412016426819289
24,344.47,766.75,85.762,2.3074,0.012708076524810598,0.10607912058989402,0.04647410932625637
25,378.4,849.13,99.418,2.1683,0.09501136700378086,0.10749584459100323,0.12922835706077357
26,313.57,741.89,79.694,3.2052,0.01219166367747196,0.1001816516295864,0.04408047380538977
27,303.37,778.46,82.196,3.5543,0.018183043735138692,0.09914061474907612,0.04974048153210815
28,318.67,796.79,86.125,2.5951,0.010714114673625675,0.10395694770300853,0.0438046388649846
29,322.23,725.85,81.123,2.7673,0.02244731871748851,0.10241720165116702,0.055047726518333825
