Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
326.03,1.0194,146.37,9.8691,0.15755,0.11688,0.12371,0.056068,0.14426,0.13481,0.5547,0.07268,0.53981,1.900467438604176
326.16,0.96064,145.94,9.9719,0.15727,0.11719,0.12376,0.055859,0.14461,0.13305,0.48854,0.072822,0.61797,1.9110751387385339
327.72,0.96964,146.27,9.8012,0.15758,0.11699,0.12394,0.056056,0.14418,0.13318,0.51269,0.072684,0.60985,1.9271505586972721
322.93,1.04,146.18,9.8435,0.15765,0.11678,0.12363,0.056127,0.1442,0.13568,0.61485,0.072705,0.50592,1.9275406871674117
329.79,0.94728,145.76,10.011,0.15712,0.11731,0.12382,0.055782,0.1447,0.13202,0.47764,0.072807,0.65082,1.9320269730287976
327.78,0.94274,147.02,9.8882,0.15736,0.11711,0.12397,0.05594,0.14444,0.1328,0.49333,0.072715,0.63605,1.9337210929196933
326.63,0.97372,143.56,9.9716,0.1573,0.11729,0.12366,0.055827,0.14459,0.13222,0.56806,0.072911,0.58511,1.9569687473503903
325.58,0.93581,146.51,9.8469,0.15746,0.1171,0.12398,0.055967,0.14438,0.13274,0.52118,0.072763,0.63528,1.960854490576605
329.52,0.92479,145.83,10.017,0.15708,0.11738,0.12388,0.055744,0.14477,0.13149,0.49147,0.072843,0.67583,1.9704925989700315
333.28,0.98913,145.93,9.9933,0.15718,0.11717,0.12378,0.055862,0.14453,0.13269,0.5535,0.072674,0.61554,1.9729282543714723
