iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,714.9166481951041,4.506914930186479,60.22023033977669,2.8462571503507235,0.850951369576608,0.10126910128849717,0.8831863256816843
2,1540.6931211147555,1.1768621645249069,283.53702692892875,12.965512791723512,2.0851328620597154,0.09324139617757704,2.1148125202646177
3,986.8795945056515,2.8641243163998586,167.96088627580625,11.138182898372817,1.8322083047931095,0.0929964149664235,1.8618099830565724
4,1149.1274278227436,8.879106138525115,475.25984809481935,16.818910402920185,4.068025059183305,0.1880288436383336,4.1278764990010925
5,229.65624610146352,7.998156219605193,437.33064232443655,18.068216908603905,1.171459036965096,0.10352887354434481,1.2044133009197324
6,312.82035447953797,5.491096927434411,91.0867494406622,3.953914204383663,0.16728232091544742,0.09563252580471548,0.19772309931981483
7,1922.5343660503706,6.764836536828223,193.38647540244244,9.659184933261967,5.157685849559092,0.15692535705828428,5.207636742103666
8,1280.7876536774834,1.80282940715356,374.6316512437254,7.702161173095957,2.4854120410356364,0.09293382878548595,2.5149937974989682
9,822.97,0.51748,23.411,11.231,0.3598702056664075,0.09376778290955652,0.38971741797205484
10,294.22,3.1998,31.882,1.0147,0.6194509978805238,0.12685298092091646,0.6598295557995353
11,1854.4,0.57946,62.572,1.0806,0.15837510266185154,0.12555807219781687,0.1983414783325948
12,353.8,9.8552,12.614,4.9692,0.2078513931527223,0.09421078658085269,0.23783961790655891
13,349.31,1.5189,212.99,6.2106,0.27880013612608023,0.09270138645848165,0.3083079038987591
14,1885.4,0.029,278.69,12.376,0.25002159568576227,0.22114883886521197,0.32041545741462535
15,1974.2,0.17818,184.41,3.1001,0.04802239537160338,0.09927397499456012,0.07962228305313429
16,1998.2,0.19479,232.67,2.7051,0.19806863416758447,0.10178372051818735,0.23046739866109145
17,1835.5,0.17699,159.73,3.3506,0.06892293348342038,0.09800997518203548,0.10012047752849024
18,1992.9,0.18238,138.03,6.2931,0.02783709314570794,0.0925819620695737,0.05730684695474597
19,1639.2,0.22284,152.16,2.8903,0.06530093054005395,0.10063535904971793,0.09733416022523458
20,1954.0,0.16264,143.92,6.1464,0.03790065035086994,0.09255042926752416,0.06736036695727653
21,1997.5,0.18899,146.49,5.8748,0.04545360578169677,0.09298412137584172,0.07505137087374072
22,1982.8,0.20462,149.13,3.6442,0.03331712276204094,0.09706457732951684,0.0642137373242772
23,1960.8,0.16494,151.37,5.8142,0.02495629422964901,0.09285919705652497,0.05451429467582966
24,1873.9,0.17243,151.42,6.1592,0.018725169973088054,0.09256514620815634,0.04818957112719224
25,1977.8,0.16915,151.55,6.0725,0.015962338474095554,0.09266487982547239,0.04545848582457632
26,1999.8,0.17532,145.6,6.2897,0.02223382904802062,0.09254249753183982,0.051691020904544284
27,1998.4,0.17386,144.33,6.1874,0.018762678075739593,0.09260826114833856,0.04824080314154601
28,2000.0,0.16843,152.1,5.9772,0.01696810974152885,0.09275234180524305,0.04649209710483582
29,1938.4,0.17367,149.03,6.1855,0.01498839075125682,0.09258348048929504,0.04445862788830353
30,1851.9,0.1789,149.24,5.8626,0.020486505811964404,0.09285366198384967,0.05004274438979177
31,1988.4,0.17351,152.97,5.3215,0.019110868075956574,0.09349958889016967,0.0488727115738177
