iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,41.361,8.8104,141.2,1.0006,0.6376549210487706,0.13654870671445052,0.6811197243415912
2,787.52,3.2376,63.843,11.632,1.60193988510572,0.07169229060823898,1.6247602499694838
3,19.85,1.098,254.52,19.093,0.547276060489512,0.10473578973271072,0.5806144977987007
4,1876.2,0.0076039,218.63,19.948,0.48137886504828376,0.10125273781757604,0.5136086124987935
5,1980.9,0.13318,24.406,19.949,0.3890062097781066,0.0746187300143422,0.41275808923615087
6,1998.0,0.091398,60.379,19.987,0.38218584401642325,0.07431053866453144,0.4058396231209864
7,1992.5,0.21185,98.03,19.013,0.27573374246491394,0.07408678390040294,0.2993162982159743
8,1996.8,0.092519,104.04,19.714,0.186178626896464,0.07355883116475898,0.2095931300723311
9,1985.8,0.10454,121.97,19.927,0.062284270020937324,0.07346175208988064,0.08566787196752908
10,1999.7,0.1149,122.2,19.61,0.02033590126911376,0.07354441947834804,0.04374581706271968
11,1999.8,0.11462,123.4,19.97,0.01906890643856831,0.07358020666401568,0.04249021364717094
12,1996.3,0.11349,125.71,19.07,0.013370732283673489,0.0733854292954004,0.03673003993024101
13,1998.7,0.11548,126.32,19.211,0.01165965055348797,0.07342431728578924,0.035031336631850075
14,1927.5,0.12006,123.74,19.785,0.011026663201452276,0.07347156063749673,0.034413387305719335
15,1855.9,0.12146,122.08,19.995,0.02105968752624327,0.07341463862891573,0.04442829279243756
16,1948.8,0.11942,124.5,20.0,0.011202071299775658,0.07352416129848723,0.0346055387144558
17,1997.5,0.11534,124.53,19.287,0.011890755491320758,0.07345971509265566,0.035273709041557674
18,1922.2,0.12003,123.92,19.872,0.0117434210300585,0.07347285109799458,0.035130555900659756
19,1999.8,0.11836,124.14,19.989,0.010203785233131347,0.07360462017675684,0.03363286350419596
20,1992.1,0.11842,122.11,19.953,0.014099401091894467,0.07361959212928913,0.03753324508346558
21,1931.3,0.11946,124.45,20.0,0.012478771766682854,0.07349486969506164,0.03587291537441045
22,1935.3,0.11904,124.93,20.0,0.012334160292129167,0.0734903530373787,0.03572686620306378
