iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,19.821,13.682,144.97,216.56,2.6962,68.794,32.167,18.749,0.5881686353186618,0.27401148928482316,0.6753892012859648
2,99.517,283.61,133.62,233.7,97.304,14.503,111.29,18.334,0.2714553298004615,0.12339948811869113,0.3107346068186601
3,131.39,0.34424,174.58,223.75,90.76,0.78956,27.132,17.265,0.5875829680555591,0.19793452842644044,0.6505874852708217
4,181.07,174.36,148.34,963.03,4.0863,11.419,111.65,14.436,0.318379058036364,0.1381992693849201,0.362369251744961
5,114.43,223.26,138.22,211.05,155.06,10.06,65.974,18.597,0.16377799424586328,0.14262137300893343,0.20917578725571284
6,114.3,225.96,140.2,229.67,156.32,38.954,72.37,18.197,0.10198100775818314,0.13493090962146448,0.14493085024246685
7,574.68,323.91,40.524,236.41,156.4,114.81,68.555,11.417,0.02810646047905707,0.10114170668255162,0.06030086562161442
8,591.73,324.39,41.325,234.41,169.49,116.99,58.741,10.737,0.05023035399882912,0.10177258139006974,0.0826255727977328
9,583.29,384.88,32.167,251.05,269.98,260.5,60.887,11.732,0.09810911839440312,0.10145582473306208,0.1304035104178667
10,564.47,514.72,41.455,235.62,195.84,142.1,60.811,12.87,0.06189388851277124,0.09986968107398997,0.09368339532864446
11,569.7,406.65,45.996,240.45,116.28,120.56,63.132,11.648,0.016711676224328578,0.10038701097878916,0.048665854263317904
12,576.67,397.33,44.948,243.15,152.82,242.02,62.091,11.824,0.044916417979654844,0.10081274148604283,0.07700611024795305
13,515.93,377.02,120.47,210.1,52.901,160.61,64.332,11.001,0.030997630783886825,0.09943631309982642,0.06264919228922834
14,572.42,401.92,40.931,244.09,148.11,119.81,62.789,11.545,0.011304644404881097,0.10069256002323686,0.043356081725432136
15,581.83,412.47,41.215,227.78,149.41,117.88,62.729,11.24,0.01191159688161303,0.10091591867117523,0.044034131467967495
16,590.16,398.51,3.9865,229.56,179.52,82.008,42.271,10.744,0.19544908214736198,0.1018084249974705,0.2278557103208578
17,611.35,429.62,38.661,231.49,146.9,118.6,62.982,11.133,0.01981261677594887,0.10105065293630448,0.05197803861090168
18,561.92,391.63,39.712,247.65,163.12,115.45,64.269,11.22,0.01354901332451096,0.10074489157678054,0.0456171082959143
19,581.91,394.95,39.744,259.97,144.69,120.79,63.445,11.262,0.011205800204355876,0.10073707185072818,0.04327140607964951
20,580.66,395.51,44.501,186.53,163.44,131.12,61.553,10.961,0.02045400611548101,0.10133780748433417,0.05271083208193431
21,555.31,413.47,41.397,264.88,125.84,111.66,62.273,11.979,0.01686609934813973,0.10010005102397111,0.04872893519657162
22,702.28,435.33,39.202,237.08,148.02,145.58,61.891,11.758,0.04384852078190339,0.10153591787167668,0.0761684072432035
23,559.28,395.97,40.206,278.27,144.68,116.86,63.611,11.175,0.011442460332184488,0.10040998441368713,0.04340395104262144
24,487.75,459.42,5.4753,519.37,78.312,113.66,64.119,13.805,0.015744617378746772,0.18048108198518992,0.07319353004377997
25,558.4,403.02,50.118,217.28,117.65,173.53,62.584,10.966,0.014949472759514628,0.10057361544314539,0.04696304884431457
26,545.45,403.91,64.928,272.33,147.61,77.627,62.574,11.206,0.011453368608519848,0.10022756674902736,0.04335679397288103
27,587.83,392.97,40.236,323.13,141.94,116.87,62.097,11.807,0.016170371929560595,0.10022855787795709,0.04807411278005859
28,556.89,393.89,63.626,344.15,139.26,114.75,62.37,10.997,0.0220639987544682,0.09976003407807063,0.05381860384754994
29,580.41,360.08,33.88,286.34,150.3,116.21,62.394,11.522,0.01593022477865447,0.10080400332764473,0.04801713560474752
30,585.62,390.44,44.213,258.03,129.15,147.61,63.158,12.381,0.01268758268560348,0.10050727199422986,0.04468004099473008
31,581.83,388.12,39.396,257.06,144.33,120.14,63.552,11.504,0.011473154528456788,0.10074406319853788,0.043540985818876
32,570.4,408.77,29.182,244.79,146.22,123.11,60.911,11.196,0.02082679427857119,0.10092587637564783,0.05295249850070298
33,567.37,395.94,42.06,227.36,156.31,143.4,62.048,11.377,0.013117319095799366,0.10091894332011811,0.04524081645781458
34,554.43,410.13,66.861,292.43,145.09,82.477,62.748,11.189,0.010419864362997067,0.10014772434953877,0.04229787510226439
