10.0, 22404.328271
20.0, 22394.878744
30.0, 2.651454
40.0, 1.513887
50.0, 1.17103
60.0, 0.795748
70.0, 0.56267
80.0, 0.443851
90.0, 0.312621
100.0, 0.239831
110.0, 0.228635
120.0, 0.206728
130.0, 0.181194
140.0, 0.171451
150.0, 0.169631
160.0, 0.154475
170.0, 0.143161
180.0, 0.135972
190.0, 0.129297
200.0, 0.128019
210.0, 0.120614
220.0, 0.11446
230.0, 0.110811
240.0, 0.109132
250.0, 0.107741
260.0, 0.10737
270.0, 0.105464
280.0, 0.104403
290.0, 0.103099
300.0, 0.102375
310.0, 0.101704
320.0, 0.100595
330.0, 0.099727
340.0, 0.099482
350.0, 0.09902
360.0, 0.098072
370.0, 0.097727
380.0, 0.09746
390.0, 0.097424
400.0, 0.097116
410.0, 0.097028
420.0, 0.09674
430.0, 0.096048
440.0, 0.0956
450.0, 0.09542
460.0, 0.095133
470.0, 0.094577
480.0, 0.09412
490.0, 0.094013
500.0, 0.093483
510.0, 0.093141
520.0, 0.093141
530.0, 0.093141
540.0, 0.093141
550.0, 0.092778
560.0, 0.092763
570.0, 0.09233
580.0, 0.092319
590.0, 0.092319
600.0, 0.092319
610.0, 0.092253
620.0, 0.092193
630.0, 0.092107
640.0, 0.092087
650.0, 0.092022
660.0, 0.091963
670.0, 0.091942
680.0, 0.09172
690.0, 0.091519
700.0, 0.091253
710.0, 0.091253
720.0, 0.091253
730.0, 0.091253
740.0, 0.091253
750.0, 0.091237
760.0, 0.091064
770.0, 0.091003
780.0, 0.091003
790.0, 0.090923
800.0, 0.090815
810.0, 0.090815
820.0, 0.090777
830.0, 0.090765
840.0, 0.090765
850.0, 0.090669
860.0, 0.090661
870.0, 0.090638
880.0, 0.090638
890.0, 0.090573
900.0, 0.090573
910.0, 0.090573
920.0, 0.090529
930.0, 0.090529
940.0, 0.090521
950.0, 0.090521
960.0, 0.090521
970.0, 0.090354
980.0, 0.090354
990.0, 0.090322
1000.0, 0.090322
1010.0, 0.090322
1020.0, 0.090322
1030.0, 0.090322
1040.0, 0.090238
1050.0, 0.090089
1060.0, 0.090064
1070.0, 0.090064
1080.0, 0.090064
1090.0, 0.090011
1100.0, 0.089968
1110.0, 0.089773
1120.0, 0.089739
