iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.5262942469970406,0.09616452469290132,2.5569043659069566
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.7156737385696694,0.10647776710492739,0.7495666644979431
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.5162647559938605,0.18174165332844205,2.574114920979691
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.354772865611022,0.1869129738183485,3.4142691130334146
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.1160246535623304,0.0949907986903169,1.1462611638819524
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.12680898904158916,0.09679378924998387,0.15761940908104935
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.09694716963389532,0.09302744992622441,0.12655872663188011
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.6335388067655243,0.09273025524894754,1.6630557637596106
9,264.95,48.276,71.901,10.802,0.11129595460849305,0.09214515586967881,0.14062666868575815
10,312.57,74.735,75.012,11.771,0.0158681555730211,0.09269477916555288,0.04537382017903985
11,302.1,48.538,76.921,13.053,0.021608139819480933,0.09309744090333111,0.051241975637422436
12,311.79,88.251,74.716,12.302,0.01609716238007471,0.09273361311443146,0.045615188215941065
13,305.25,41.48,76.298,15.126,0.016663416559161405,0.09373135486247161,0.04649903345728724
14,288.37,16.872,77.865,16.954,0.03367441732461802,0.09429212576683989,0.0636885331454885
15,316.82,87.417,74.688,12.298,0.01427599525271129,0.09277456661265517,0.043807056991936065
16,330.24,47.127,76.257,10.872,0.01883381746051978,0.0926398602569041,0.0483220008349772
17,438.63,4.026,63.818,9.07,0.08902976442972382,0.0936465260041536,0.11883837946361335
18,328.5,40.441,74.431,9.9033,0.01493184007454844,0.09251928016920997,0.04438164161501591
