iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,cp_gamma_0,stress_error,geodesic_error,reduced_error
1,213.62,2.2875,132.86,4.7097,5.1997e-05,0.1205078754161139,0.07542265567601415,0.1445156523600252
2,289.66,0.68346,99.173,9.7593,3.3909e-05,0.27716419175338136,0.07283563228724751,0.30034849357685955
3,770.54,0.50429,163.98,3.6285,5.3436e-05,0.11184386424983382,0.08007442649512528,0.13733234583372947
4,279.11,2.161,142.54,4.9653,7.6373e-05,0.08636940448408643,0.07495668846202166,0.1102288594571464
5,458.04,0.81701,121.26,10.728,6.5902e-05,0.03691227423469593,0.07270398638338921,0.06005467186550042
