iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,41.361,8.8104,141.2,1.0006,0.6373619987602609,0.13659717930229825,0.6808422313570023
2,787.52,3.2376,63.843,11.632,1.6153184952337014,0.07157704386309048,1.6381021759191339
3,19.85,1.098,254.52,19.093,0.5724469923421235,0.10696800165920417,0.6064959647755723
4,1876.2,0.0076039,218.63,19.948,0.4998528317510792,0.10340494759341072,0.5327676488503786
5,1980.9,0.13318,24.406,19.949,0.385939474204604,0.0746284510666315,0.40969444796969606
6,1998.0,0.091398,60.379,19.987,0.3752149631428217,0.07430144893210988,0.3988658488956923
7,1992.5,0.21185,98.03,19.013,0.28675608261051017,0.0740636920987989,0.31033128801283016
8,1996.8,0.092519,104.04,19.714,0.18211069539103844,0.07362001200298204,0.20554467303255697
9,1985.8,0.10454,121.97,19.927,0.06197557345990926,0.07348262308015552,0.08536581884903996
10,1999.7,0.1149,122.2,19.61,0.01742246365894057,0.07354278623148168,0.04083185957392235
11,1999.8,0.11462,123.4,19.97,0.018597718602287674,0.07357528009957576,0.042017457636724154
12,1996.3,0.11349,125.71,19.07,0.012017728348279055,0.07336323607959527,0.03536997167484959
13,1998.7,0.11548,126.32,19.211,0.016073526331166807,0.07338924612465365,0.039434048912219515
14,1927.5,0.12006,123.74,19.785,0.010736948780483965,0.07350858262979407,0.034135457350905486
15,1855.9,0.12146,122.08,19.995,0.01913766770192158,0.07349976151111436,0.04253336842306015
