iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,41.361,8.8104,141.2,1.0006,0.6376522860606859,0.13659782791869804,0.6811327251184397
2,787.52,3.2376,63.843,11.632,1.6117929564439857,0.07169783891817354,1.6346150873896532
3,19.85,1.098,254.52,19.093,0.548607562820759,0.10881854495423007,0.5832455814798256
4,1876.2,0.0076039,218.63,19.948,0.4907393394609029,0.10265897817926757,0.5234167071208898
5,1980.9,0.13318,24.406,19.949,0.3868897531748988,0.0746569322073161,0.41065379276864056
6,1998.0,0.091398,60.379,19.987,0.3791569661623265,0.07433109046451739,0.40281728710800413
7,1992.5,0.21185,98.03,19.013,0.2812968427552743,0.07411006572002277,0.304886809339688
8,1996.8,0.092519,104.04,19.714,0.18348409885973324,0.07362847819241802,0.20692077137304754
9,1985.8,0.10454,121.97,19.927,0.059610745102244365,0.07349735770773838,0.08300568066900392
10,1999.7,0.1149,122.2,19.61,0.017784284192019894,0.07358141989125566,0.04120597758284719
11,1999.8,0.11462,123.4,19.97,0.016821992336322866,0.07360738193771495,0.04025194970320372
12,1996.3,0.11349,125.71,19.07,0.01028807216586502,0.0734051554981883,0.033653658857796795
13,1998.7,0.11548,126.32,19.211,0.01263436590895029,0.07343461815333352,0.03600933085528801
14,1927.5,0.12006,123.74,19.785,0.010180423290982253,0.07350800223929,0.03357874711736848
15,1855.9,0.12146,122.08,19.995,0.017024449515460956,0.0734671041626324,0.040409755079721166
16,1948.8,0.11942,124.5,20.0,0.009920158367979293,0.07354989790373964,0.033331817998548084
17,1997.5,0.11534,124.53,19.287,0.009770508441180855,0.07348995924522499,0.03316308900417984
18,1922.2,0.12003,123.92,19.872,0.01008471584082425,0.07350797197571984,0.03348303003401691
19,1999.8,0.11836,124.14,19.989,0.010610636991003458,0.07362263030359811,0.03404544806349307
20,1992.1,0.11842,122.11,19.953,0.012595376321272594,0.07364559938030771,0.03603749867795539
21,1931.3,0.11946,124.45,20.0,0.009817277601574012,0.07352398151441661,0.033220687789207094
22,1935.3,0.11904,124.93,20.0,0.009674591645228032,0.07351626161720441,0.03307554451325815
23,1986.3,0.11976,124.0,20.0,0.011969910499182154,0.0736173362762709,0.03540303643043579
24,1998.9,0.11527,125.41,19.999,0.010375710097599739,0.07356814101520574,0.03379317669090294
