iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1550.1274236645029,2.3050367741933986,477.68652076267244,12.170102423063945,3.689368489369131,0,3.689368489369131
2,2501.339859179481,8.212425646606277,349.7831147762125,19.539248244259227,7.365452497218489,0,7.365452497218489
3,2116.592402997063,5.8924941471497485,244.85624550664687,13.474058587729312,5.670868077495099,0,5.670868077495099
4,743.9598788388931,7.315208573911427,148.06682517179075,6.069231382093156,1.6696517647218112,0,1.6696517647218112
5,3974.1072314406097,0.6487169822517952,51.08655622056316,1.1053529257916934,1.0239134528601213,0,1.0239134528601213
6,1014.8662690873613,3.4831477260576635,266.5912590864055,4.657251564149437,2.1622632000931707,0,2.1622632000931707
7,140.23481051199883,9.389051491035321,412.7939145188558,10.053900217671437,0.8872334553332378,0,0.8872334553332378
8,3318.902507465267,3.816203163545295,104.73548735678213,15.279091312216638,7.121153729642768,0,7.121153729642768
9,22.525,10.0,441.79,1.0,0.3648916637905161,0,0.3648916637905161
10,332.72,0.54356,285.71,1.1145,0.3896181104479524,0,0.3896181104479524
11,440.99,9.4476,81.903,1.2299,0.20751355382456904,0,0.20751355382456904
12,1464.4,9.1598,38.752,1.0,1.2081118056434397,0,1.2081118056434397
13,521.98,3.1134,158.69,1.0,0.19213221651744442,0,0.19213221651744442
14,1317.8,0.33813,182.13,1.4532,0.1638514212641462,0,0.1638514212641462
15,1470.0,0.28627,194.39,2.0099,0.03152542171036619,0,0.03152542171036619
16,1300.2,0.28955,169.6,1.9766,0.13412328902984721,0,0.13412328902984721
17,1752.4,0.26897,174.4,2.0191,0.01926270408676416,0,0.01926270408676416
18,1696.4,0.26204,175.19,2.0454,0.021062806125222204,0,0.021062806125222204
19,1468.2,0.26895,173.26,2.4353,0.03095108780337346,0,0.03095108780337346
20,2085.9,0.13807,173.13,2.3313,0.16280687167847824,0,0.16280687167847824
21,1727.4,0.26324,175.59,2.0206,0.01747941773753173,0,0.01747941773753173
22,1727.6,0.25783,175.37,2.0665,0.017940647205704607,0,0.017940647205704607
23,1738.8,0.25531,166.7,2.2682,0.01690834445603694,0,0.01690834445603694
24,1708.2,0.26074,178.3,2.0625,0.01662877026868478,0,0.01662877026868478
25,1459.2,0.25245,162.59,3.0693,0.03457821648967719,0,0.03457821648967719
26,1651.7,0.26359,175.68,2.178,0.016849636058073863,0,0.016849636058073863
27,1763.8,0.25809,176.7,1.9979,0.017151315754614625,0,0.017151315754614625
