iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,486.3992857023052,4.583015424463705,146.50618894845397,3.0362217588059495,0.5935848260556172,0,0.5935848260556172
2,1580.4490622680603,1.499047931455351,385.3703554403609,5.815618152857485,2.613972241248166,0,2.613972241248166
3,2389.773000328087,9.850130733987045,267.4909922196088,8.896469301197513,6.943340794381231,0,6.943340794381231
4,2642.434098072271,3.53287001025035,468.58685225135014,18.082894558495227,6.679945856612753,0,6.679945856612753
5,651.8376644548014,6.614303522594803,212.777093433379,4.9769877920206955,1.5236783732605383,0,1.5236783732605383
6,3085.659404484947,5.793478888510473,102.98583065060075,12.45924443593807,7.563370709406562,0,7.563370709406562
7,3675.248429252403,0.4122316047339448,21.949656549836696,17.22821936523839,1.3294006359922852,0,1.3294006359922852
8,1381.4131185760382,8.543160924658027,342.60596184568,14.21113276755559,4.249790506707668,0,4.249790506707668
9,244.23,1.2426,500.0,1.3228,0.3567096549412545,0,0.3567096549412545
10,189.52,4.3079,291.14,4.1162,0.4514525411150606,0,0.4514525411150606
11,125.21,2.9102e-05,471.0,1.7393,0.36303037503929736,0,0.36303037503929736
12,644.47,4.6759,116.02,1.2729,0.2921332246013693,0,0.2921332246013693
13,373.25,2.0748,172.16,1.0,0.38489020512524874,0,0.38489020512524874
14,511.01,4.75,244.7,1.2301,0.3195162610135164,0,0.3195162610135164
15,357.46,5.1228,139.07,1.6047,0.14454328838019156,0,0.14454328838019156
16,641.04,0.11875,151.51,1.5036,0.6134133212223749,0,0.6134133212223749
17,483.32,9.6235,12.24,1.0083,0.33349996650483826,0,0.33349996650483826
18,326.67,3.3755,112.31,2.9533,0.09987334448935131,0,0.09987334448935131
19,318.7,2.3558,97.931,4.2213,0.10631208648677545,0,0.10631208648677545
20,323.61,1.7834,125.88,5.2742,0.07381991399303728,0,0.07381991399303728
21,332.98,2.246,123.28,6.3441,0.0811371680786822,0,0.0811371680786822
22,295.76,2.2536,130.58,5.761,0.06609503723059025,0,0.06609503723059025
23,339.3,1.3538,130.51,7.0398,0.07835986532371238,0,0.07835986532371238
24,322.65,2.0341,104.74,13.093,0.055986741635442656,0,0.055986741635442656
25,361.85,1.3995,127.53,9.9967,0.03854463328480587,0,0.03854463328480587
26,363.66,1.3735,131.99,9.6337,0.03747039237416722,0,0.03747039237416722
27,361.35,1.3706,130.51,10.211,0.03680583441364401,0,0.03680583441364401
28,363.76,1.3409,132.03,10.528,0.03558835627431076,0,0.03558835627431076
29,481.59,0.66314,141.18,14.907,0.07532920740248013,0,0.07532920740248013
