Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
917.22,2.7577,187.36,1.8737,0.0,0.0
914.75,2.7445,188.35,1.8742,0.0,0.0
905.36,2.7116,191.91,1.9266,0.0,0.0
902.35,2.723,190.29,1.8881,0.0,0.0
916.3,2.7908,189.35,1.8922,0.0,0.0
913.19,2.7208,187.63,1.9039,0.0,0.0
923.07,2.77,189.42,1.8838,0.0,0.0
906.2,2.6719,187.46,1.9042,0.0,0.0
902.28,2.7113,189.91,1.8662,0.0,0.0
1108.3,3.2444,192.11,1.5958,0.0,0.0
