evals,errors
1000,0.6823962768782085
2000,0.6823962768782085
3000,0.6823962768782085
4000,0.6823962768782085
5000,0.6823962768782085
6000,0.6823962768782085
7000,0.6823962768782085
8000,0.6823962768782085
9000,0.6823962768782085
10000,0.6823962768782085
11000,0.6823962768782085
12000,0.6820426977661921
13000,0.6820426977661921
14000,0.6820426977661921
15000,0.6820426977661921
16000,0.6820426977661921
17000,0.6820426977661921
18000,0.6820426977661921
19000,0.6820426977661921
20000,0.6820426977661921
21000,0.6820426977661921
22000,0.6820426977661921
23000,0.6820426977661921
24000,0.6820426977661921
25000,0.6820426977661921
26000,0.6820426977661921
27000,0.6820426977661921
28000,0.6820426977661921
29000,0.6820426977661921
30000,0.6820426977661921
31000,0.6820426977661921
32000,0.6820426977661921
33000,0.6820426977661921
34000,0.6820426977661921
35000,0.6820426977661921
36000,0.6820426977661921
37000,0.6820426977661921
38000,0.6820426977661921
39000,0.6820426977661921
40000,0.6820426977661921
41000,0.6820426977661921
42000,0.6820426977661921
43000,0.6820426977661921
44000,0.6820426977661921
45000,0.6820426977661921
46000,0.6820426977661921
47000,0.6820426977661921
48000,0.6820426977661921
49000,0.6820426977661921
50000,0.6820426977661921
