10.0, 1.346065
20.0, 1.046205
30.0, 1.034503
40.0, 1.020229
50.0, 1.018268
60.0, 1.004999
70.0, 1.00152
80.0, 0.998997
90.0, 0.998877
100.0, 0.99872
110.0, 0.998103
120.0, 0.997929
130.0, 0.997522
140.0, 0.997201
150.0, 0.997123
160.0, 0.996949
170.0, 0.996854
180.0, 0.996603
190.0, 0.996526
200.0, 0.996303
210.0, 0.996286
220.0, 0.996076
230.0, 0.953292
240.0, 0.884201
250.0, 0.85809
260.0, 0.847279
270.0, 0.813676
280.0, 0.771925
290.0, 0.766194
300.0, 0.747046
310.0, 0.732076
320.0, 0.726752
330.0, 0.723783
340.0, 0.712717
350.0, 0.704523
360.0, 0.701965
370.0, 0.675247
380.0, 0.660512
390.0, 0.653472
400.0, 0.635534
410.0, 0.604682
420.0, 0.584905
430.0, 0.584905
440.0, 0.568277
450.0, 0.561612
460.0, 0.561612
470.0, 0.561612
480.0, 0.540788
490.0, 0.520559
500.0, 0.520559
510.0, 0.520559
520.0, 0.520292
530.0, 0.512709
540.0, 0.508313
550.0, 0.508313
