evals,errors
1000,5.857482599023798
2000,5.15308583501073
3000,4.978107923936066
4000,4.886494538201619
5000,4.886494538201619
6000,4.886494538201619
7000,4.7552641330450935
8000,4.6724217112446365
9000,4.6724217112446365
10000,4.372100271120233
11000,3.521603582703791
12000,3.521603582703791
13000,3.521603582703791
14000,3.521603582703791
15000,3.521603582703791
16000,3.521603582703791
17000,3.521603582703791
18000,3.521603582703791
19000,3.1525071855563676
20000,3.1525071855563676
21000,3.1119287865968044
22000,3.1119287865968044
23000,3.1119287865968044
24000,3.1119287865968044
25000,3.1119287865968044
26000,3.1119287865968044
27000,3.1119287865968044
28000,3.1119287865968044
29000,3.1119287865968044
30000,3.1119287865968044
31000,3.1119287865968044
32000,3.1119287865968044
33000,3.1119287865968044
34000,3.1119287865968044
35000,3.1119287865968044
36000,3.1119287865968044
37000,3.1119287865968044
38000,3.1119287865968044
39000,3.1119287865968044
40000,3.1119287865968044
41000,3.1119287865968044
42000,3.1119287865968044
43000,3.1119287865968044
44000,3.1119287865968044
45000,3.1119287865968044
46000,3.1119287865968044
47000,3.1119287865968044
48000,3.1119287865968044
49000,3.1119287865968044
50000,3.1119287865968044
