Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g262),Error (g80),Error (g126),Error (g237),Error (g223),Error (curve),Error (g51),Error (g72),Reduced Error
400.06,10.378,76.089,1.1888,0.13128,0.13813,0.25728,0.19123,0.1998,0.2024,3.0614,0.20314,0.11491,4.49956385807197
405.12,10.369,76.048,1.1914,0.13126,0.13806,0.25725,0.19112,0.19974,0.2024,3.0651,0.20308,0.11498,4.502977883847388
395.73,10.405,76.185,1.1899,0.13126,0.13812,0.2573,0.19124,0.19978,0.20255,3.0654,0.20307,0.11476,4.503437936837386
398.34,10.4,77.572,1.1892,0.13127,0.13812,0.25728,0.19124,0.19981,0.20243,3.0685,0.20312,0.11477,4.506593949799108
406.49,10.381,75.938,1.158,0.13164,0.13873,0.25722,0.19199,0.2006,0.20125,3.0809,0.2043,0.11616,4.52278749491993
390.99,10.371,76.548,1.2025,0.1311,0.13787,0.25735,0.19095,0.19946,0.20341,3.087,0.20257,0.11425,4.523934223299191
403.11,10.378,76.66,1.1503,0.13173,0.1389,0.25723,0.19222,0.2008,0.20109,3.0825,0.20457,0.11632,4.525382546913622
397.84,10.382,73.516,1.1396,0.13184,0.13914,0.25726,0.19253,0.20105,0.2009,3.0813,0.20494,0.11696,4.525941911697251
407.77,10.08,75.316,1.2255,0.13087,0.13739,0.2573,0.19023,0.19885,0.20459,3.0941,0.20183,0.11399,4.529156384738495
408.15,10.386,76.899,1.1781,0.13142,0.13832,0.25722,0.19145,0.20008,0.20182,3.0966,0.20357,0.11541,4.535909692442694
