iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,2127.6698242192856,7.36173353198117,112.23605453326513,8.179394385876458,5.3869027046404465,0.1393622358664555,5.431263082077416
2,2757.0612773776907,7.662014587324668,346.15778534186603,7.7670042584359456,7.399225913375899,0.14091959643778465,7.4440820140790755
3,3856.132714467851,9.876659249233642,441.99546381574777,14.401113773477984,10.452264828750701,0.15131442942103285,10.500429707557675
4,3008.3243986320945,0.04891133961505631,265.0234648762724,11.725823067728957,8.198983762279656,0.1113219020596587,8.23441862425403
5,709.8231566022764,4.950075457973241,403.0407799169341,18.596753919529732,0.3539581492706231,0.16947230032394647,0.4079028578980437
6,1063.1209860065157,2.303025094410813,39.10561858754961,17.326850954258017,0.24880800536640538,0.15290921662899107,0.2974805207080321
7,1772.1004248951715,3.284824478508855,157.4451408287061,4.167263227939086,1.8523472454798613,0.16052628893547308,1.903444350240418
8,399.4096449005349,5.593783385695824,240.75578640625716,2.7782377551521282,2.2395177848896006,0.20513958122185738,2.3048157416401205
9,787.62,0.087452,30.634,1.149,1.4619316812303156,0.17791719316109256,1.5185644827355624
10,3226.2,0.12937,112.33,18.89,1.3994558809236342,0.1441227164977116,1.4453315664085196
11,3834.7,0.029199,283.77,1.3203,3.3057266933002625,0.16019157406414025,3.3567172550082214
12,3714.5,0.026062,56.822,18.73,0.7023195787873218,0.21199153297823103,0.7697985795215498
13,200.08,9.4532,53.229,1.6657,0.5270773016105891,0.25217733476213444,0.6073478403368557
14,3293.7,0.10844,94.432,11.72,0.8643011040822363,0.22447877728090163,0.9357549181291965
15,3898.4,0.10863,142.84,19.237,0.7705426549207872,0.1978776942696257,0.8335290812620627
16,33.555,2.6421,465.27,19.288,0.2569874718135766,0.1267861584181105,0.2973447594693254
17,54.68,5.1707,495.63,19.868,0.22543880840485137,0.1606242599512233,0.27656709830828086
18,517.32,2.7117,327.24,19.812,0.4483162045773681,0.1311364124456066,0.49005822109747976
19,585.01,2.6865,489.58,18.689,0.6860835158209612,0.15074419275663925,0.7340668826601944
20,144.02,9.4327,482.08,19.17,0.6278573923170503,0.16305503064302088,0.6797594205627248
21,528.03,8.3986,461.33,19.497,0.5884504293354752,0.19160300968605934,0.6494395615411165
22,29.744,1.7889,444.89,16.516,0.5626708102236375,0.1512394927693226,0.6108118359535348
23,950.75,1.4881,211.24,11.065,0.4518690980211721,0.12843189095132101,0.4927502386122561
24,1864.4,0.45578,395.16,15.615,0.44453580364686973,0.12592042551479274,0.4846175199606979
25,1791.2,0.24961,499.52,17.302,0.49557171644804054,0.13407035200900755,0.5382476349366485
26,3352.6,0.16039,314.89,19.403,0.6882019032099864,0.14109319329807787,0.7331132615100051
27,6.6426,4.1579,424.0,11.778,0.5078483598535902,0.1529684919215888,0.5565397431068573
28,23.599,2.7945,498.65,17.234,0.6783151402537576,0.18116891110053196,0.7359829957262092
29,1674.0,0.26966,494.4,10.976,0.6133038000787172,0.24932355615544166,0.6926659528614938
30,2250.9,0.19625,289.72,16.686,0.42121716778896356,0.1729887875691624,0.4762812090711756
31,1990.8,0.23541,499.55,16.961,0.7707020091312874,0.13119215526779554,0.8124617691427856
