iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,554.1357061443464,469.42941184356386,280.09360737300125,54.72674581294871,212.22570737419755,936.2000457323069,173.01287948573517,11.198359564481112,0.8366995415252533,0.09203977013750358,0.8659967102821043
2,758.5343649851624,769.9416066864145,776.4284447804558,883.6099145228416,642.2891874131841,105.3991299950285,101.36729538589385,15.442330520357642,0.7856073956963401,0.13891212520324914,0.8298244984593348
3,158.36124744758723,353.9923439009036,381.17803647598396,70.7707886984002,106.5183610940233,939.3860541335438,233.5379327892993,17.466864557298297,1.1983721102931963,0.09521484127317917,1.2286799355818696
4,625.1411555989961,118.66246266231006,850.3777782841188,866.8290390441167,826.5198172780608,414.83149029646114,412.57962263583437,19.890626056840304,3.0840255151725704,0.19496638630330887,3.1460852434064415
5,824.5317791427402,665.6406400451867,913.2407055514918,470.99290681506574,340.8413005831325,700.6791503043422,285.93901817782483,15.098884045003302,2.0461143739695355,0.176473372035329,2.102287592936571
6,574.4437423855813,601.2892911937977,39.956600694724244,282.6875460266924,449.83177989223134,474.1747974749374,381.32817027083667,6.875330063891635,2.2639881203640813,0.09335981328784658,2.293705471905876
7,962.0730440609279,540.0722115871355,342.78954646798775,762.8413729514825,506.24347877518903,762.490739483291,3.9274381523188158,2.859872969775651,0.2762974866733559,0.1036465753787843,0.3092892162855164
8,230.3874863221548,993.1290485814914,550.6667209410568,369.68033079550247,298.8017932033799,131.40888779012073,370.87454391229926,12.924244842695515,2.339004784666606,0.16813772973493446,2.392524686281734
9,39.06378494122524,905.5004341105329,452.8565390241636,713.9551442706049,979.2212107419692,573.622711348753,259.2490849735464,1.8331298750263072,1.1522490110072559,0.11086994853468862,1.1875400117065353
10,885.955358953164,245.53540245714106,105.27246015667392,244.39489695617058,42.43188610027042,531.1476790552805,318.4292711435222,7.96141846739245,1.6418758372726552,0.09422324859536722,1.6718680288089136
11,438.06460603233,16.12580897903361,134.62708617351967,169.203332657384,390.88928428193464,1.6078706366079374,87.60957321612455,9.876664735708738,0.06537014777425355,0.09912875854469448,0.09692381162415573
12,314.77924052631505,389.14176155927356,988.504764729551,650.8841905828788,899.9255723048216,662.9998954823609,213.13885983834692,12.738035525108822,1.7147873318322455,0.09276619963794892,1.7443157302807037
13,292.35946578952405,266.7643458551607,670.3948128592413,984.4535610724524,144.16577402230297,245.0184828719086,471.4679012475143,8.324884559688098,2.893520698750126,0.17826490326388467,2.9502641798186175
14,712.5586584202988,138.62425137253814,243.68149371650244,565.6383430618702,617.3875209298889,363.22180564586193,134.67359079220873,3.7648231127648013,0.5169566844231731,0.1000016803572816,0.5487882079158872
15,88.57776650921723,713.9798949315003,712.1595179020987,393.35815513055223,742.9512246434695,868.7460147898752,447.5652608286275,17.794588004537044,3.282871358736681,0.09159663962758359,3.3120274746713547
16,397.50344827382094,867.2800687724675,594.8821064757205,523.6784751657218,796.6410942798514,256.14924310840405,46.01330300378142,4.97071033601372,0.311390994299134,0.09602943919538909,0.34195811415971156
17,446.89,162.69,7.1188,172.02,393.98,0.19555,70.581,6.2708,0.21116312402276463,0.10204177859249722,0.24364403095253398
18,467.5,16.43,199.57,284.52,339.53,1.8049,55.968,10.184,0.24409322125933716,0.1262033781660865,0.28426500419939404
19,454.88,1.4535,186.89,89.043,308.67,75.666,12.395,13.953,0.5925690165739081,0.0983209082912064,0.6238655337015689
20,429.86,13.954,193.67,229.49,422.26,4.9871,76.115,9.3177,0.07162476169025617,0.09787411411644881,0.10277905981500232
21,875.98,23.05,256.97,174.91,350.54,4.8281,97.799,13.026,0.15379404405042324,0.09897704329955626,0.18529941543791312
22,447.13,7.7279,75.842,345.68,393.87,8.0143,88.278,10.006,0.06710002444432445,0.17044487227282196,0.12135431233809715
23,588.59,4.8669,134.52,262.27,390.8,63.127,86.944,14.228,0.05374036406188972,0.13519404960698073,0.0967739666050135
24,597.68,32.038,234.52,296.32,352.29,1.2643,85.532,5.9955,0.05284139846596737,0.09792442393160394,0.08401171070224948
25,608.78,99.321,235.75,482.55,353.26,0.96054,74.329,6.1413,0.0635014452375658,0.09818931888798568,0.09475607615726445
26,586.0,5.5765,133.67,261.67,528.3,147.13,83.491,14.957,0.10333850795735426,0.09950147820946431,0.13501081216132776
27,650.01,9.8972,276.82,285.94,333.86,1.8536,77.363,16.398,0.02344169136592579,0.19017592873863665,0.0839765695976179
28,726.1,12.418,290.02,279.03,187.58,0.10009,57.473,15.133,0.23577024452947187,0.09847643103120071,0.26711626608279926
29,648.18,43.941,291.74,320.72,809.1,2.432,77.093,17.996,0.2743890492864539,0.10258383242170341,0.3070424973089034
30,622.05,238.28,327.64,9.4573,299.41,0.67954,45.423,17.095,0.24453348595014957,0.09746304464351424,0.27555693659775227
31,631.66,10.315,321.77,302.76,189.18,0.24863,79.495,5.1593,0.1481526789913989,0.09696158462018009,0.1790165099560484
32,649.94,4.0116,301.55,182.03,467.36,57.41,78.501,16.184,0.08637720453476536,0.09781524766388948,0.11751276488569731
33,659.32,3.0551,342.74,0.52204,155.77,44.672,100.23,17.084,0.09414443474639249,0.18606569367432407,0.15337098452257464
34,899.12,30.849,232.44,130.77,525.3,5.1111,54.744,4.11,0.17303499870492423,0.10286963565124145,0.2057794207208389
35,396.76,0.11274,277.47,416.5,32.423,4.3999,64.285,5.017,0.37961735612315906,0.09676784544956757,0.4104195179944616
36,587.83,34.649,228.95,579.47,348.22,3.3934,78.701,5.8855,0.05273377821898417,0.09877007896854617,0.08417327081382613
