Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
662.57,0.57465,139.91,8.8326,0.15904,0.11975,0.1254,0.056973,0.13972,0.11796,0.34479,0.070266,0.49527,1.629164591742465
666.91,0.57403,139.12,8.7826,0.15895,0.11986,0.12556,0.057037,0.13959,0.1174,0.3511,0.070261,0.48979,1.6295387209224916
669.96,0.57638,138.99,8.793,0.15887,0.11997,0.12554,0.057011,0.13957,0.11684,0.35946,0.070284,0.48374,1.6312741469660315
670.27,0.5761,138.99,8.7908,0.15887,0.11997,0.12555,0.057014,0.13956,0.11683,0.35932,0.070281,0.4841,1.6314940394107555
671.18,0.57316,139.54,8.7628,0.15896,0.11984,0.12563,0.057072,0.1395,0.11753,0.34605,0.070185,0.4968,1.6315661285000114
671.29,0.57504,139.14,8.7709,0.1589,0.11993,0.12561,0.05705,0.13951,0.11706,0.35443,0.070234,0.48995,1.6326754246547337
670.13,0.56441,139.12,8.8686,0.15885,0.12007,0.1252,0.056847,0.1398,0.11642,0.36626,0.070499,0.47941,1.633356290079828
669.73,0.57506,139.1,8.8524,0.15883,0.12005,0.12533,0.056901,0.1397,0.11643,0.36904,0.070399,0.47782,1.6344979518929843
670.43,0.57504,139.07,8.8472,0.15882,0.12006,0.12534,0.056908,0.13969,0.11639,0.36975,0.070393,0.4776,1.634946626216496
670.16,0.57506,139.01,8.8488,0.15881,0.12007,0.12534,0.056905,0.13969,0.11636,0.37041,0.070402,0.47762,1.6356086975030228
