Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
647.01,0.62584,133.7,8.8796,0.15907,0.11919,0.12576,0.057032,0.13895,0.11772,0.38184,0.069159,0.66024,1.8289708310503459
634.82,0.62864,137.38,8.9055,0.15915,0.11897,0.1257,0.056972,0.13893,0.11908,0.40377,0.068944,0.63998,1.8314961955310065
640.9,0.63654,133.15,8.8835,0.15903,0.11924,0.1258,0.057016,0.13897,0.11769,0.36936,0.069172,0.68089,1.837158685317309
635.75,0.64455,134.98,9.0277,0.15881,0.11927,0.12537,0.05675,0.13932,0.1176,0.39163,0.069203,0.66015,1.8380994549725207
636.01,0.63919,135.99,9.1667,0.15858,0.11935,0.12496,0.056523,0.1397,0.11723,0.42084,0.069341,0.63362,1.8401363706065288
637.13,0.63943,132.91,8.738,0.15924,0.11914,0.12632,0.057273,0.13856,0.11833,0.35069,0.069025,0.70667,1.8452450894573276
578.28,0.70411,135.31,9.0058,0.15897,0.11909,0.12563,0.05676,0.13929,0.12006,0.36099,0.069013,0.69702,1.8468147443637921
639.2,0.64561,132.47,8.8128,0.15907,0.11926,0.12609,0.057134,0.13877,0.11769,0.34488,0.069115,0.71523,1.847228591554011
554.61,0.73817,135.17,8.7523,0.15945,0.11881,0.12661,0.057221,0.13862,0.12218,0.33181,0.06881,0.73417,1.8576816426187899
615.72,0.63533,140.46,9.0959,0.15902,0.11882,0.12512,0.056645,0.13941,0.12014,0.48403,0.068909,0.58669,1.8587720381479582
