iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,3334.999897071576,5.7289481661536,392.77057071123534,8.593701842127647,9.021111387275907,0.20257844651916812,9.085594109530712
2,1503.0678044414356,0.3242635808140898,7.091298074861759,3.1025667878728775,0.3753765458458653,0.19212247004247301,0.4365310274184336
3,1120.9788425560482,8.187865213092707,232.93938228664382,18.43011438378773,3.2102968587563767,0.2191617557297279,3.280058212278546
4,312.2987741092124,2.555650323986396,79.10409529465505,12.864727733917404,0.0784359998556716,0.20475469185155207,0.14361144251453628
5,3916.177296793075,4.474578413372965,255.35038449700502,16.086259260308733,9.44242705938887,0.18336292456599582,9.500793291037798
6,2637.746906266969,7.380535542308499,177.86388907797775,13.110148383748436,7.345801529207436,0.19017525172197464,7.406336191938031
7,2108.4818295983127,2.3957095599172855,330.1959951466205,5.012642753985024,4.116761910349022,0.20128665365424642,4.180833442164022
8,748.8013458813824,9.884372958262288,475.39514484017906,5.849654652030415,2.9835907610582155,0.17770926153562847,3.040157375871427
9,37.719,6.5953,455.46,17.117,0.7571565229866566,0.2709192188485268,0.8433927887033327
10,1.43,2.3812,151.23,7.2813,0.577176814578834,0.2516774364091803,0.6572882307172684
11,64.265,6.0279,109.63,9.352,0.43271242113003344,0.2703053072272714,0.5187532727084208
12,92.389,0.010655,202.11,1.1125,0.6715577179346838,0.13762962302543064,0.7153665875754266
13,212.82,0.57926,243.85,3.6227,0.20434242373865924,0.2066728345013056,0.27012843016605126
14,2892.1,1.4453e-05,307.34,6.7665,0.31825263493670386,0.19523428735048848,0.38039763872241134
15,239.37,2.5401,85.101,8.132,0.1979757048540867,0.16545359331041143,0.25064121930942296
16,3684.3,3.8288,82.472,1.0418,3.5428741951788414,0.13786878614544001,3.586759192805094
17,406.02,2.8275,73.406,12.814,0.23286108454508192,0.1968084266780925,0.29550715244099646
