Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1066.4,0.2541,123.22,4.548,0.059555,0.10674,0.11354,0.13951,0.10602,0.14009,0.25786,0.25017,0.034335,1.2078228527380301
1068.1,0.2547,123.37,4.5244,0.059969,0.10692,0.1135,0.13965,0.10627,0.14027,0.25822,0.25001,0.034485,1.209299383394382
1070.4,0.25395,123.25,4.5407,0.059717,0.10698,0.11352,0.13955,0.1061,0.14014,0.25883,0.25012,0.034384,1.2093406598378236
1067.0,0.2544,123.28,4.5825,0.058954,0.1061,0.11358,0.13932,0.10567,0.13984,0.26253,0.25039,0.034122,1.210499173421918
1070.2,0.25415,123.27,4.549,0.059573,0.10683,0.11353,0.1395,0.10602,0.14008,0.26088,0.25017,0.034331,1.210914724637045
1063.7,0.2549,122.74,4.5842,0.058911,0.10589,0.11359,0.13931,0.10563,0.13983,0.26343,0.25041,0.034086,1.2110896534426836
1066.1,0.2539,123.19,4.4604,0.061021,0.10676,0.11344,0.14002,0.10694,0.14079,0.25803,0.24961,0.0349,1.2115138095200266
1068.1,0.25621,121.92,4.5906,0.058886,0.10579,0.11359,0.13927,0.10554,0.13979,0.2642,0.25046,0.034007,1.2115258439804895
1065.6,0.25381,123.76,4.5552,0.0594,0.10665,0.11354,0.13947,0.10596,0.14003,0.26223,0.25021,0.034311,1.2118117536105395
1066.9,0.25631,121.95,4.6281,0.058189,0.10506,0.11363,0.13907,0.10516,0.13951,0.26724,0.25069,0.033781,1.2123330002868795
