iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,229.21730579616596,383.8142935238223,486.2202527467418,13.700975807958928,2.924804270831311,0.14481967708398755,2.9709018057610885
2,106.7969906791039,125.31866602286823,352.76051530083066,11.708510321299483,1.7286766463933219,0.16782527308291662,1.7820970899671087
3,520.298823079849,273.80608826248,218.5508083442554,1.04947197113975,0.2192528914906769,0.12555318634219148,0.2592177119452721
4,360.44927120514905,12.58716751737883,104.36659254752759,4.450059547512579,0.1670684849636628,0.0934696792393277,0.19682080792396864
5,993.3238284625421,535.4397937699727,259.9492108898196,10.09756656308194,2.285029233913558,0.09215344079644705,2.3143625851649197
6,773.6552611867854,823.1298233618219,125.97672599743301,19.698702770525557,1.1847446025594175,0.18814174309719442,1.2446319793911054
7,435.2006003035072,697.7263139635604,394.2418152454258,17.3158464337451,2.6299099002073363,0.15373393471255897,2.6788449314682774
8,648.3950642230607,907.8620662619651,54.14191498517738,5.9765043108241835,0.45221667448239483,0.09392474426320944,0.4821138491386587
9,574.58,10.867,98.053,2.6252,0.27621695991778517,0.10175099927960715,0.3086053089175639
10,510.35,1.1361,72.338,1.1049,0.32076726220900154,0.12435034143418072,0.3603492052378311
11,10.042,7.9138,109.38,4.8865,0.3673334502779512,0.18648167701657273,0.4266924116644589
12,490.34,14.995,74.455,4.7415,0.15677820006478838,0.09371550454695782,0.18660877165078704
13,479.94,8.1903,77.675,4.7541,0.1598058444589682,0.09359144171397826,0.1895969256187215
14,66.908,175.94,98.163,2.1344,0.4086432993318553,0.10631360045705072,0.4424839693931281
15,497.41,1.4083,88.153,2.9094,0.1489799993949162,0.09945271861757346,0.18063678293874458
16,401.73,0.012908,23.811,11.564,0.29795447520409024,0.09631128645868281,0.328611309834968
17,441.67,10.891,93.212,1.9039,0.03188597577661039,0.10929682679454458,0.06667623627383136
18,455.78,13.932,91.906,1.9741,0.013272017247199864,0.10833692568159897,0.04775673173041142
19,456.3,13.186,91.329,1.963,0.016011004351939813,0.10846371641924582,0.0505360775804209
20,378.06,0.1232,91.858,3.1425,0.041995244900572194,0.09798672268999362,0.07318538744754673
21,442.23,0.035085,86.892,3.6555,0.12106019969625151,0.09570026651107492,0.1515225406371502
22,472.77,30.936,92.151,2.0247,0.03620213453291047,0.10772349943872547,0.07049158937857081
23,425.64,5.8749,91.036,2.1643,0.01308000067729693,0.10610733364503605,0.046855013973113854
