Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
603.38,0.66436,141.18,9.2867,0.15917,0.11931,0.12457,0.056472,0.14045,0.11964,0.53348,0.070345,0.52332,1.846762893704824
603.11,0.66494,141.19,9.299,0.15915,0.11932,0.12454,0.056454,0.14048,0.11958,0.53371,0.070358,0.52654,1.8501379075306705
605.18,0.66484,141.42,9.2994,0.15913,0.11933,0.12454,0.056451,0.14046,0.1195,0.53966,0.070336,0.52276,1.8521748211468463
626.92,0.64942,136.65,9.2808,0.15878,0.1199,0.12465,0.056403,0.14049,0.11657,0.5527,0.070697,0.51311,1.8532997478996962
607.53,0.66733,139.05,9.3395,0.15895,0.1196,0.12449,0.056372,0.14064,0.11821,0.53927,0.070612,0.52569,1.853839832593156
600.29,0.66531,141.23,9.3,0.15918,0.1193,0.12453,0.056453,0.14049,0.11977,0.53159,0.070348,0.5323,1.8539495272189532
605.9,0.66055,139.89,9.3305,0.15906,0.11946,0.12447,0.056401,0.14061,0.11885,0.5255,0.070536,0.54138,1.856269451014619
606.9,0.6605,137.5,9.3358,0.15895,0.11968,0.1245,0.056352,0.1407,0.11794,0.52581,0.070731,0.54207,1.8567503136314043
603.09,0.66303,139.98,9.3384,0.15907,0.11944,0.12445,0.056393,0.14063,0.11898,0.52542,0.070532,0.54307,1.8579779528826261
623.94,0.64196,135.82,9.2197,0.15888,0.11985,0.12475,0.056487,0.14041,0.11691,0.54768,0.0707,0.52367,1.8593399956276064
