Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1239.4,0.23647,122.51,3.8895,0.071624,0.10232,0.1129,0.1428,0.11569,0.14596,0.31694,0.24547,0.040547,1.2942541711911226
1238.8,0.23647,122.52,3.8577,0.072238,0.10196,0.11289,0.14299,0.11622,0.14632,0.31719,0.24523,0.040953,1.2960012682597635
1252.5,0.23642,121.25,3.8956,0.071615,0.10243,0.11289,0.14276,0.11564,0.14591,0.32137,0.2455,0.040464,1.2985748609624468
1239.4,0.23747,123.13,3.7779,0.073817,0.10095,0.11287,0.14348,0.11763,0.14724,0.33901,0.24461,0.042051,1.3216544529898742
1227.8,0.23817,123.49,3.7906,0.073513,0.10112,0.11289,0.14339,0.11734,0.14709,0.34161,0.24474,0.041858,1.3235425798851452
1239.8,0.24151,121.3,3.791,0.073752,0.10108,0.11287,0.14338,0.11739,0.14712,0.34952,0.24472,0.041869,1.3317062665061643
1203.2,0.24132,123.76,3.7915,0.073381,0.10118,0.11296,0.14335,0.11712,0.14709,0.35464,0.24484,0.041787,1.3363484182409981
1055.6,0.25906,124.31,4.6964,0.056602,0.10896,0.11372,0.13886,0.10405,0.13878,0.39068,0.25134,0.033665,1.3366467353106997
1055.7,0.25866,124.31,4.6909,0.056682,0.10896,0.11371,0.13888,0.1041,0.13882,0.39131,0.25131,0.033696,1.3374626143933062
1056.0,0.25851,123.42,4.7071,0.056464,0.10906,0.11373,0.13883,0.10391,0.13869,0.39298,0.25142,0.033544,1.33863745155623
