Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g303),Error (g237),Error (g63),Error (curve),Error (g59),Error (g86),Reduced Error
980.52,0.14012,100.91,11.191,0.068793,0.083383,0.12096,0.31,0.068097,0.052752,0.7039893319618382
432.63,0.18149,92.227,11.583,0.065691,0.084661,0.10841,0.32687,0.073973,0.052099,0.7117067080787056
998.31,0.14282,100.92,11.41,0.068328,0.083787,0.12057,0.31849,0.068025,0.052816,0.7120198163167292
1080.6,0.1402,100.55,11.422,0.068146,0.084087,0.12131,0.32262,0.067639,0.052948,0.7167545970732973
993.51,0.14414,99.888,11.407,0.068214,0.083866,0.1203,0.32619,0.068121,0.052786,0.7194788063829575
1008.3,0.14315,101.52,11.389,0.068544,0.083625,0.12094,0.33143,0.067899,0.05285,0.725289659882681
850.21,0.14843,99.605,11.405,0.068212,0.0836,0.11844,0.33442,0.068934,0.052533,0.7261416485786872
1028.3,0.14333,101.21,11.388,0.068521,0.083675,0.12111,0.33832,0.067806,0.05288,0.7323126163815806
705.99,0.1446,103.08,10.863,0.070131,0.081773,0.1188,0.34679,0.06968,0.052307,0.7394763127193422
767.17,0.14165,103.03,11.251,0.068816,0.082976,0.11837,0.34901,0.069335,0.052411,0.7409224458857635
