iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,cp_gamma_0,stress_error,geodesic_error,reduced_error
1,213.62,2.2875,132.86,4.7097,5.1997e-05,0.11524197045676439,0.0754728947484533,0.13926573899410577
2,289.66,0.68346,99.173,9.7593,3.3909e-05,0.2764084194485686,0.07296991308385055,0.29963546417713016
3,770.54,0.50429,163.98,3.6285,5.3436e-05,0.11954708946447173,0.08010771289964316,0.14504616644000093
4,279.11,2.161,142.54,4.9653,7.6373e-05,0.08407417635693927,0.07496929608129665,0.10793764445985571
