evals,errors
1000,0.17235116478054535
2000,0.15950564599486092
3000,0.14981467295681772
4000,0.13775010609003027
5000,0.13132938593661175
6000,0.1231486416651848
7000,0.11736011428845645
8000,0.11736011428845645
9000,0.1173467740027316
10000,0.1173467740027316
11000,0.1173467740027316
12000,0.1173467740027316
13000,0.1173467740027316
14000,0.1173467740027316
15000,0.1173467740027316
16000,0.1173467740027316
17000,0.1173467740027316
18000,0.1173467740027316
19000,0.11617540376569856
20000,0.11617540376569856
21000,0.11617540376569856
22000,0.11617540376569856
23000,0.11617540376569856
24000,0.11617540376569856
25000,0.11617540376569856
26000,0.11617540376569856
27000,0.11617540376569856
28000,0.11617540376569856
29000,0.11617540376569856
30000,0.11617540376569856
31000,0.11617540376569856
32000,0.11617540376569856
33000,0.11617540376569856
34000,0.11617540376569856
35000,0.11617540376569856
36000,0.11617540376569856
37000,0.11617540376569856
38000,0.11617540376569856
39000,0.11617540376569856
40000,0.11617540376569856
