iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,554.1357061443464,469.42941184356386,280.09360737300125,54.72674581294871,212.22570737419755,936.2000457323069,173.01287948573517,11.198359564481112,0.8572520434836439,0.09199557970216964,0.8865351459880534
2,758.5343649851624,769.9416066864145,776.4284447804558,883.6099145228416,642.2891874131841,105.3991299950285,101.36729538589385,15.442330520357642,0.7997385411833821,0.15400383749796,0.8487594851692247
3,158.36124744758723,353.9923439009036,381.17803647598396,70.7707886984002,106.5183610940233,939.3860541335438,233.5379327892993,17.466864557298297,1.2289391504340852,0.09523626555212836,1.2592537952825524
4,625.1411555989961,118.66246266231006,850.3777782841188,866.8290390441167,826.5198172780608,414.83149029646114,412.57962263583437,19.890626056840304,3.152660976370101,0.1811770662670633,3.2103314277126827
5,824.5317791427402,665.6406400451867,913.2407055514918,470.99290681506574,340.8413005831325,700.6791503043422,285.93901817782483,15.098884045003302,2.069653823775972,0.1524475991418094,2.1181794017077937
6,574.4437423855813,601.2892911937977,39.956600694724244,282.6875460266924,449.83177989223134,474.1747974749374,381.32817027083667,6.875330063891635,2.3026319842139444,0.09343273975217206,2.332372548970298
7,962.0730440609279,540.0722115871355,342.78954646798775,762.8413729514825,506.24347877518903,762.490739483291,3.9274381523188158,2.859872969775651,0.2747938931690284,0.10382099830181923,0.307841143321968
8,230.3874863221548,993.1290485814914,550.6667209410568,369.68033079550247,298.8017932033799,131.40888779012073,370.87454391229926,12.924244842695515,2.3784524445506756,0.17974310184958525,2.4356664508427386
9,39.06378494122524,905.5004341105329,452.8565390241636,713.9551442706049,979.2212107419692,573.622711348753,259.2490849735464,1.8331298750263072,1.169549015644287,0.1110557814731197,1.2048991688050477
10,885.955358953164,245.53540245714106,105.27246015667392,244.39489695617058,42.43188610027042,531.1476790552805,318.4292711435222,7.96141846739245,1.665644167744385,0.0942426489085823,1.6956425345921347
11,438.06460603233,16.12580897903361,134.62708617351967,169.203332657384,390.88928428193464,1.6078706366079374,87.60957321612455,9.876664735708738,0.06393641757524107,0.09903575294375379,0.09546047682289335
12,314.77924052631505,389.14176155927356,988.504764729551,650.8841905828788,899.9255723048216,662.9998954823609,213.13885983834692,12.738035525108822,1.7483864126674713,0.09269413058837861,1.7778918708249636
13,292.35946578952405,266.7643458551607,670.3948128592413,984.4535610724524,144.16577402230297,245.0184828719086,471.4679012475143,8.324884559688098,2.909739844747876,0.1706323211822397,2.964053799482671
14,712.5586584202988,138.62425137253814,243.68149371650244,565.6383430618702,617.3875209298889,363.22180564586193,134.67359079220873,3.7648231127648013,0.5290096860469745,0.10007854714051022,0.5608656769967094
15,88.57776650921723,713.9798949315003,712.1595179020987,393.35815513055223,742.9512246434695,868.7460147898752,447.5652608286275,17.794588004537044,3.338218094619007,0.09152167607042626,3.367350348912334
16,397.50344827382094,867.2800687724675,594.8821064757205,523.6784751657218,796.6410942798514,256.14924310840405,46.01330300378142,4.97071033601372,0.31982925058611716,0.09612357437565544,0.35042633460521116
17,446.89,162.69,7.1188,172.02,393.98,0.19555,70.581,6.2708,0.20722716697869686,0.10195199616929707,0.23967949527555607
18,467.5,16.43,199.57,284.52,339.53,1.8049,55.968,10.184,0.23746289836243298,0.1599337449183361,0.28837139050433597
19,454.88,1.4535,186.89,89.043,308.67,75.666,12.395,13.953,0.5869564446576402,0.09833128499992524,0.6182562647942723
