10.0, 0.951226
20.0, 0.723587
30.0, 0.503641
40.0, 0.381963
50.0, 0.29837
60.0, 0.250582
70.0, 0.226264
80.0, 0.211729
90.0, 0.18995
100.0, 0.184459
110.0, 0.175594
120.0, 0.168594
130.0, 0.161636
140.0, 0.157286
150.0, 0.149933
160.0, 0.145638
170.0, 0.144453
180.0, 0.142005
190.0, 0.138214
200.0, 0.137156
210.0, 0.131653
220.0, 0.13013
230.0, 0.13013
240.0, 0.129265
250.0, 0.129237
260.0, 0.128308
270.0, 0.127518
280.0, 0.127518
290.0, 0.127267
300.0, 0.127045
310.0, 0.126079
320.0, 0.126079
330.0, 0.125528
340.0, 0.122505
350.0, 0.122184
360.0, 0.121833
370.0, 0.118901
380.0, 0.118556
390.0, 0.118068
400.0, 0.115453
410.0, 0.115352
420.0, 0.115352
430.0, 0.1133
440.0, 0.113148
450.0, 0.112437
460.0, 0.10858
470.0, 0.105891
480.0, 0.104864
490.0, 0.104521
500.0, 0.104462
510.0, 0.104117
520.0, 0.1031
530.0, 0.10238
540.0, 0.10238
550.0, 0.10075
560.0, 0.100559
570.0, 0.099453
580.0, 0.098198
590.0, 0.0972
600.0, 0.095966
610.0, 0.095395
620.0, 0.09476
630.0, 0.093696
640.0, 0.093696
650.0, 0.093538
660.0, 0.092241
670.0, 0.092241
