iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,910.7981660366103,2.729338042036617,189.0184348029363,1.8858750353970875,1.1128281659921853,nan,nan
2,1376.6960118326238,0.03675473183078426,354.889243619851,16.950920501419127,0.46234132373814013,nan,nan
3,3933.3431422937438,5.9221984479764505,53.141372533191806,13.837226461354382,1.3391361821749086,nan,nan
4,221.96186181559912,2.2394726867186936,263.57226750129604,19.6023203840313,0.40431802209132267,nan,nan
5,2850.193196432927,9.99413472382887,437.427919673209,3.5994214607635953,0.23039555239966025,nan,nan
6,2031.1010864360935,6.967057211861443,444.6817027655617,7.441672985792682,0.18603836197894316,nan,nan
7,3420.8145709710757,4.699405100029534,140.02892975685526,10.097216612869309,5.564927473509693,nan,nan
8,1638.612247807128,7.7973654080942545,72.244798321204,10.976120381372345,8.990728820038305,nan,nan
9,905.19,2.7489,190.08,1.8804,1.1068105930556675,nan,nan
10,910.09,2.7018,189.73,1.8593,1.0791689114471552,nan,nan
11,921.33,2.7464,188.04,1.8859,1.1232510198070758,nan,nan
12,909.29,2.7313,191.3,1.8865,1.1005518454774859,nan,nan
13,917.22,2.7577,187.36,1.8737,1.1198812703069732,nan,nan
14,921.06,2.7815,189.36,1.8802,1.1200293256555782,nan,nan
15,906.44,2.7666,189.7,1.8947,1.1252629479924185,nan,nan
16,908.52,2.7328,190.63,1.8943,1.1111344312588523,nan,nan
17,933.95,2.7145,192.24,1.9024,1.1049797962765957,nan,nan
18,915.08,2.7265,189.9,1.9135,1.1292777223842148,nan,nan
19,903.18,2.7859,187.68,1.8691,1.1208346483912128,nan,nan
20,896.81,2.7733,189.43,1.9195,1.1466012537880645,nan,nan
21,915.08,2.7059,186.17,1.8741,1.1131360507446646,nan,nan
22,916.29,2.7635,186.24,1.8981,1.147694383016722,nan,nan
23,911.42,2.7621,184.72,1.8843,1.1447091956977609,nan,nan
24,903.77,2.7256,186.06,1.8829,1.126028866711661,nan,nan
25,923.03,2.7104,186.1,1.9059,1.1407081577871652,nan,nan
26,910.63,2.7765,186.02,1.8587,1.1196846424696807,nan,nan
27,906.2,2.7236,189.25,1.8873,1.1109308210340711,nan,nan
28,900.19,2.7161,187.43,1.8713,1.1058631619895913,nan,nan
29,917.5,2.7002,189.85,1.9149,1.1240213601019018,nan,nan
30,914.6,2.7068,190.32,1.8968,1.1086315481941078,nan,nan
31,910.29,2.7428,189.96,1.8705,1.0980049166494013,nan,nan
32,893.02,2.7025,191.75,1.8743,1.0792304484062363,nan,nan
33,918.28,2.7412,189.83,1.8607,1.090410135647233,nan,nan
34,909.48,2.7151,185.34,1.9061,1.1461680825053975,nan,nan
35,910.69,2.7736,187.12,1.8853,1.134742463960742,nan,nan
36,917.95,2.6804,188.86,1.896,1.1094088730019986,nan,nan
