10.0, 7.536324
20.0, 3.694526
30.0, 2.938175
40.0, 2.75258
50.0, 2.585251
60.0, 2.531896
70.0, 2.414573
80.0, 2.37008
90.0, 2.34654
100.0, 2.333914
110.0, 2.280572
120.0, 2.252562
130.0, 2.146814
140.0, 2.073539
150.0, 1.994941
160.0, 1.926365
170.0, 1.829798
180.0, 1.748461
190.0, 1.745881
200.0, 1.666098
210.0, 1.593015
220.0, 1.555913
230.0, 1.549789
240.0, 1.518357
250.0, 1.500758
260.0, 1.446421
270.0, 1.417369
280.0, 1.390604
290.0, 1.355592
300.0, 1.32407
310.0, 1.31222
320.0, 1.224189
330.0, 1.182925
340.0, 1.14639
350.0, 1.140038
360.0, 1.103803
370.0, 1.084317
380.0, 1.024969
390.0, 0.982161
400.0, 0.976855
410.0, 0.962252
420.0, 0.946488
430.0, 0.904635
440.0, 0.880994
450.0, 0.867342
460.0, 0.858579
470.0, 0.857413
480.0, 0.857413
490.0, 0.847283
500.0, 0.847283
510.0, 0.847283
520.0, 0.847283
530.0, 0.847283
540.0, 0.842543
550.0, 0.842543
560.0, 0.842543
570.0, 0.842543
580.0, 0.842543
590.0, 0.842543
600.0, 0.835781
610.0, 0.835781
620.0, 0.833315
