iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,229.21730579616596,383.8142935238223,486.2202527467418,13.700975807958928,2.8906425458623297,0.1623208562874967,2.9423108791524584
2,106.7969906791039,125.31866602286823,352.76051530083066,11.708510321299483,1.7068974441090332,0.17756173105517586,1.7634170985118032
3,520.298823079849,273.80608826248,218.5508083442554,1.04947197113975,0.22774600373825796,0.12575733862599375,0.2677758078830744
4,360.44927120514905,12.58716751737883,104.36659254752759,4.450059547512579,0.16622681044440565,0.09345647867515391,0.19597493153463175
5,993.3238284625421,535.4397937699727,259.9492108898196,10.09756656308194,2.256768508140738,0.09218525739656716,2.2861119869304627
6,773.6552611867854,823.1298233618219,125.97672599743301,19.698702770525557,1.1657558437773046,0.21221730193475946,1.233306709002389
7,435.2006003035072,697.7263139635604,394.2418152454258,17.3158464337451,2.595360565201528,0.20350799616310616,2.660139172297698
8,648.3950642230607,907.8620662619651,54.14191498517738,5.9765043108241835,0.44632765848659617,0.09391248266769209,0.4762209301557864
9,574.58,10.867,98.053,2.6252,0.2758544575755348,0.10166878892617956,0.30821663820707085
10,510.35,1.1361,72.338,1.1049,0.3149203330482279,0.12454361538773276,0.3545637970872149
11,10.042,7.9138,109.38,4.8865,0.37692264468503894,0.1577333754484581,0.4271307374714228
12,490.34,14.995,74.455,4.7415,0.15163125180645823,0.09369007030685794,0.18145372742238552
13,479.94,8.1903,77.675,4.7541,0.15593794978138034,0.09358744905004743,0.18572776003673225
14,66.908,175.94,98.163,2.1344,0.40908153844206563,0.10623566758600092,0.4428974017000246
15,497.41,1.4083,88.153,2.9094,0.15075952201055748,0.09947368502509171,0.18242297936917667
16,401.73,0.012908,23.811,11.564,0.3018620738334018,0.09629514524015216,0.3325137705548462
17,441.67,10.891,93.212,1.9039,0.025863622371031625,0.10928542624566073,0.06065025396083494
18,455.78,13.932,91.906,1.9741,0.011653004445508363,0.1083035000257567,0.046127079212013145
19,456.3,13.186,91.329,1.963,0.013043659768711682,0.10842725113364704,0.047557125736284164
20,378.06,0.1232,91.858,3.1425,0.044516013447358234,0.09793513855224252,0.07568973625331632
21,442.23,0.035085,86.892,3.6555,0.12165697348514531,0.09568114869433904,0.15211322903597474
22,472.77,30.936,92.151,2.0247,0.03341450453423013,0.10769763061064021,0.06769572507616695
23,425.64,5.8749,91.036,2.1643,0.014319878977577478,0.10590012507914397,0.04802893573836899
24,412.57,8.5573,89.73,2.2046,0.023249004945862933,0.10547234112928477,0.056821893846263516
25,375.76,0.021985,82.78,2.8882,0.04153932598984772,0.09931046880269931,0.07315083001129383
26,447.7,9.5,91.21,2.0723,0.0130213703587427,0.10707313036839983,0.04710380629965023
