Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g262),Error (g80),Error (g126),Error (g237),Error (g223),Error (curve),Error (g51),Error (g72),Reduced Error
3718.7,0.11492,82.906,1.6275,0.12356,0.12951,0.25759,0.17197,0.1761,0.21249,1.5802,0.17792,0.09414,2.9234441531436977
1770.5,0.30813,103.75,2.0526,0.12217,0.12897,0.25855,0.16319,0.16868,0.35522,1.5532,0.17323,0.09444,3.017599595244973
1332.6,0.26732,134.07,3.0624,0.11949,0.12691,0.26219,0.15087,0.14693,0.69964,1.2823,0.1672,0.098117,3.053680783242839
3908.5,0.15051,109.71,18.564,0.13232,0.12854,0.30027,0.16932,0.10457,0.61387,1.4173,0.16559,0.26089,3.2926203185604157
3859.1,0.1575,106.79,19.014,0.13281,0.12839,0.29945,0.16848,0.10446,0.58607,1.5484,0.16599,0.2673,3.4013677054837634
3744.7,0.1557,106.25,19.018,0.1332,0.1287,0.30042,0.16942,0.1041,0.60425,1.5343,0.16613,0.27227,3.4128271415021687
1788.4,0.1197,108.6,18.887,0.14226,0.13276,0.31875,0.1823,0.10056,1.084,0.90689,0.1689,0.40849,3.44493465653071
1782.4,0.11757,109.45,18.875,0.14219,0.13272,0.31907,0.18235,0.10066,1.0982,0.90079,0.16878,0.40962,3.4543597749784034
1799.9,0.11752,108.71,18.885,0.14205,0.13271,0.31893,0.1822,0.1007,1.0936,0.91826,0.16874,0.40322,3.4604046611732455
1969.1,0.11779,109.98,18.898,0.14077,0.13238,0.31796,0.18139,0.10104,1.0663,0.97326,0.16834,0.3863,3.4677356313889955
