iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,561.4814400446614,778.71286389252,273.3131752084473,1.3611236645203497,0.8059618654351307,0.1186488433881232,0.8437289652698426
2,346.83677342188275,437.91702395054403,3.1920946706763957,11.032702092837607,0.4379595214630323,0.09376274542527914,0.46780513028763265
3,923.5176935883654,685.5241604095293,88.87866534646567,17.866914222506082,1.144699523673799,0.24135257773785512,1.2215244352237
4,16.46461355861993,553.994564412283,435.8207792626204,13.611271386870799,2.085073846353036,0.10102113356563194,2.11722987188047
5,873.392962589271,997.250007737382,171.57419810561126,8.813345374195976,1.6096645960879703,0.09285048361658002,1.6392198229600738
6,239.99515663263705,360.5419232125422,373.7472933686281,15.77676416530577,2.198840165849748,0.1400824586119924,2.243429797306877
7,651.9041390450881,233.2609624175138,242.94077166203763,7.394335534205603,1.6643096026265167,0.09156461826162701,1.6934555258438375
8,405.09719886670126,74.92858424010132,474.7715830881047,3.99820874983784,2.688720367013247,0.0957180341311827,2.71918836356328
9,8.4454,23.449,24.755,3.2539,0.8752110096356502,0.09909364469242382,0.9067534963992326
10,48.707,362.9,39.062,19.459,0.5533456154652441,0.0994474772494672,0.5850007306297871
11,157.55,378.59,53.641,8.2668,0.3464874292623651,0.09421515752909719,0.3764770453322399
12,236.62,221.56,74.719,9.7971,0.09729886566198165,0.09232046334587798,0.1266853818420429
13,306.28,223.13,72.166,10.678,0.016808582418230678,0.0922121159145748,0.0461606105397655
14,313.11,235.98,73.09,10.156,0.02387438170799343,0.09211764359497379,0.053196338356228536
15,308.61,229.68,74.236,10.162,0.020701094008766654,0.09211145056785672,0.05002107935524498
16,303.04,195.29,73.032,9.7162,0.017337983825376237,0.09207489573445693,0.046646333406995616
