iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,892.3452159870509,364.35725334905317,96.99861510887136,43.32324411680649,104.50196401725165,832.1205406459192,290.38022298554114,7.739189052644333,1.520566515450916,0.09411702662060809,1.5505248954824786
2,754.8484859480626,979.783840768433,340.78396780234795,973.1321451574686,169.30469779602834,257.6159066249851,177.56956483719975,10.25988768152399,0.9497171994154345,0.15010526885511905,0.9974971904602947
3,660.6350331644009,779.6317388931582,33.28723883056339,338.7208199029674,806.40107256333,891.0456142151619,53.45354423189153,8.174377071946239,0.3316707128090048,0.0964691553198898,0.36237779865912534
4,941.1105648806712,875.8281389591843,901.9129062613936,582.9933088255815,997.8901863925739,57.652434395371905,136.62606945431804,19.561908081137638,1.2819831306143068,0.21103841281799626,1.349158743778811
5,720.5179902094673,527.7003344247771,581.4476683168624,789.858984458383,423.64696255485245,67.7703417351188,240.74947291499782,4.837535596095291,1.3390555591926665,0.09457363104682921,1.3691592809271704
6,322.69886646486907,406.5156937833656,552.0017293313733,824.9708480632454,361.58745277571467,483.00331036397836,75.27061541192853,11.373954133554081,0.26548134533984546,0.15162519311250777,0.3137451433020831
7,129.31168755255618,609.9428217694978,146.84003640938957,922.8843500954192,679.1277942630566,946.0449646293504,395.0970732880479,3.170098860419112,2.217350823181012,0.09974138683008238,2.249099492670709
8,501.95205881568927,213.86109394655406,952.3536264039308,465.1749621503997,741.2599611561549,628.2874393333676,476.36535056160653,16.21199905494635,3.4685671541733507,0.20361812499267085,3.5333808163647245
9,243.6409508379204,460.3388683210564,310.0588049859942,299.2657880984076,597.6939137883165,623.7708023997229,356.966652861272,5.787245502883772,2.1651055814775284,0.09302869497362522,2.1947175347864096
10,822.436141941578,250.46259816840387,711.3774417470382,233.31392219322194,512.8023093164282,166.97916756577473,317.13746366047354,15.226627386612428,2.091776812171731,0.212789566043725,2.1595098347202075
11,303.4589336355867,684.0184949327116,441.7683639145299,695.730821916978,843.4497633309579,523.6874601392939,214.95993088220857,16.484875468966237,1.5630015068544405,0.1910941323124853,1.623828658361218
12,100.8723647586087,123.16154967922613,220.08140362778894,68.34862669267264,221.75409396852007,420.4514426745109,275.68477663546025,17.6296704464114,1.3996456101301502,0.20146467279538557,1.463773807197704
13,9.57416671387179,180.56976310753166,832.1503330521404,153.725730281405,486.9218288092761,799.4621052062657,14.446426956113603,3.685722143402792,0.2719866419353947,0.0954286282755829,0.30236251774047074
14,468.3813501781311,827.966655390508,377.44962218924223,626.8035904760841,267.2010608833834,326.09425378606693,464.41066372340055,13.552911538358801,3.026055296638159,0.20951028926101128,3.0927444929671646
15,578.0673533778032,3.16743920656596,790.4941719007575,508.3226913673059,54.735220532204515,194.35406458941,406.4423786532712,2.083640443969581,1.6223045079056282,0.10664976489054223,1.6562521824294647
16,406.8483380563978,743.8559628051773,655.9535673262716,433.54246999394667,898.6761898297389,689.0127725120783,114.32216392242356,12.323093833768285,0.9653180595876778,0.09418538819470589,0.9952981997841108
17,0.6428,195.45,838.93,7.9514,442.71,846.11,7.0372,9.7727,0.3040630022565004,0.09823625310604205,0.3353325728018067
18,3.2214,11.673,814.07,672.59,368.19,948.0,30.088,5.6003,0.1808971369133711,0.09468087704344536,0.21103499610885165
19,7.0617e-06,14.054,811.22,485.92,411.31,775.31,12.055,2.3783,0.3628745494985475,0.10346591347142346,0.3958087726395383
20,65.016,2.3114,827.82,472.69,442.87,833.14,44.434,3.377,0.1231261371864996,0.09634809177445645,0.15379468731325224
21,131.97,4.2049,607.81,497.59,375.81,860.09,64.12,10.035,0.14018270382762785,0.09535765541176058,0.1705359882684985
22,97.662,0.31016,915.75,276.61,431.01,852.15,91.904,3.5934,0.2831071385335938,0.0953052062129118,0.3134437278759485
23,2.6365,0.0021747,773.14,652.71,654.45,838.33,46.955,1.1641,0.30492387327633896,0.12385478429240276,0.34434807556777164
24,182.59,0.0018125,810.46,525.31,427.85,844.55,73.603,4.8373,0.22851613948799485,0.09324721286661743,0.2581976492025235
25,81.586,0.010091,815.34,453.45,485.41,957.2,86.321,2.5764,0.1980579120671026,0.10191237451030769,0.23049762839819848
26,0.00037934,4.1259e-08,805.25,473.49,188.52,806.12,88.932,3.9166,0.0971399529087292,0.09419066100374646,0.12712177149240775
27,0.022613,4.4997e-07,795.67,473.94,179.44,794.36,82.578,3.1739,0.015013101645993301,0.09663019813585258,0.04577144901653368
28,0.019865,8.2956e-06,775.5,479.46,416.39,804.23,89.737,2.887,0.16518399847854595,0.09884050308796948,0.1966459077668261
29,0.022774,4.4286e-07,805.05,473.08,184.77,818.69,80.508,3.2288,0.017830701214486582,0.09641489827909011,0.04852051651212551
30,0.040486,2.1068e-07,818.15,437.6,181.05,866.87,82.269,3.3401,0.04199029758167816,0.09603216904566919,0.07255828638058767
31,0.023563,4.5226e-07,820.62,485.05,177.48,783.45,83.8,3.1308,0.019283572292488834,0.09683795052102478,0.050108049301107786
32,0.019868,5.322e-07,849.81,475.02,182.59,796.61,79.264,3.1818,0.021222057625921255,0.09654618411814572,0.051953662504047524
33,0.019773,5.2449e-07,865.42,486.7,182.54,818.83,81.079,3.1253,0.026564734356476324,0.09691346310597651,0.0574132477674167
34,0.012365,5.8408e-08,866.02,559.9,186.55,798.78,79.892,3.6491,0.050904324315366074,0.0947205998935935,0.0810548276867562
35,0.037749,5.2889e-08,960.73,517.26,182.77,828.74,80.731,3.0653,0.053115209256348155,0.09710501070390451,0.08402469416138378
36,0.023043,4.4965e-07,758.59,491.11,184.91,757.19,79.726,3.1007,0.02011944871032894,0.09688118090787906,0.05095768637846716
37,0.022267,4.2524e-05,782.83,470.46,189.82,996.05,89.443,3.0294,0.07889152948982597,0.09773576452386944,0.11000178957150462
38,0.022899,4.5258e-07,739.87,497.22,180.23,767.93,81.374,3.1191,0.01732347977143862,0.0968548139988621,0.04815332459176863
39,2.2389,4.5493e-07,797.82,481.18,152.89,685.05,82.267,2.5765,0.06726602904422617,0.10065962836589619,0.09930698389267725
40,0.020403,4.4969e-07,765.3,495.33,179.74,772.12,81.513,3.258,0.009284198347622523,0.09620796405963267,0.03990814443741842
41,0.020464,4.5156e-07,762.04,499.97,183.13,774.73,82.292,3.2848,0.010011581503559032,0.0961122508020798,0.040605061117236996
42,0.020647,1.4168e-07,753.98,498.32,142.18,794.27,79.321,3.1958,0.03851492855774818,0.09654725570529542,0.0692468745326581
43,0.020197,4.5674e-07,769.09,502.68,180.7,783.45,81.522,3.4114,0.011124294088973299,0.09562223416404744,0.04156179656237102
44,0.020616,4.5502e-07,778.4,502.21,175.65,773.4,82.54,3.2083,0.009357729678551188,0.09647459060127785,0.040066545632471744
45,0.02044,4.5076e-07,761.61,508.69,182.44,780.33,80.061,3.3404,0.010274171418907648,0.09588159819983477,0.040794232029017004
46,4.7152,1.8622e-08,758.04,395.31,181.69,784.45,83.963,3.0889,0.011293132547505816,0.09702255178427363,0.04217636996321889
47,0.020934,4.5379e-07,788.91,506.78,175.27,750.91,82.256,3.1034,0.012920953453242725,0.0969183165424937,0.04377101176100849
48,0.022705,4.4315e-07,801.38,469.75,186.87,827.2,79.497,3.1866,0.016279810215857178,0.09660982612063974,0.047031672972553826
49,0.019857,4.4527e-07,769.33,501.71,183.3,768.22,83.139,3.2696,0.011253934452675378,0.09617300226582369,0.04186675185786316
50,0.039617,4.4728e-07,798.8,517.18,174.18,677.98,80.214,3.1486,0.02082521306632478,0.0964871602003878,0.0515380300479074
51,0.0026795,3.685e-08,808.95,474.33,179.11,773.41,52.763,5.5048,0.13055687448495337,0.09409441768836713,0.16050805786986758
52,0.020429,4.4225e-07,772.66,490.21,176.81,777.1,81.697,3.2664,0.009116766962037256,0.09618682173587471,0.0397339832411641
53,2.3374,4.4738e-07,950.1,485.67,177.89,773.81,81.419,3.1851,0.04486035016172292,0.09641447633801437,0.07555003115134605
54,0.020016,4.4439e-07,752.83,503.91,181.27,797.67,81.572,3.3237,0.009749333317954191,0.09601331218504275,0.04031131979170391
55,0.020731,4.5277e-07,755.78,495.34,177.24,773.78,82.377,2.9702,0.022940917194200345,0.09766656351414744,0.054029149910350585
56,0.020423,4.5606e-07,793.13,503.23,178.71,767.21,81.722,3.1928,0.009663749067113028,0.09651362819526119,0.04038499107313131
57,0.0010129,1.4758e-07,783.58,507.9,174.85,786.91,79.712,3.2927,0.012087572733229168,0.09604487920943781,0.042659607302921246
58,0.020213,8.2856e-07,749.88,502.83,183.23,801.13,80.985,3.3662,0.009626827407309534,0.09587046956160969,0.040143345661852084
59,0.020036,8.2175e-07,732.71,507.52,184.7,799.52,80.605,3.4559,0.010505805912661448,0.09552391384543617,0.04091201205663246
60,142.91,1.7145e-10,832.18,412.41,183.79,684.57,82.157,3.2779,0.029335131176798538,0.09642816113246994,0.06002916817178727
61,21.18,1.6065e-06,763.92,434.19,180.42,759.89,77.184,3.3645,0.03020481545121947,0.09572199040758014,0.06067407132314221
62,0.020217,8.1984e-07,769.26,500.86,181.1,818.47,79.87,3.4115,0.010192238914791943,0.09573862535722977,0.04066678985564433
63,0.042636,4.5052e-07,738.83,463.6,180.44,846.15,81.152,3.2985,0.010212033627326542,0.09625619616510384,0.040851332473125376
64,0.00099859,1.4568e-07,795.82,510.24,176.05,778.4,81.021,3.2203,0.01106495775616084,0.09636287404918235,0.04173821322709903
65,7.7866,21.661,771.06,499.11,9.1789,766.15,110.26,2.7125,0.08366957094049611,0.09928606817415071,0.11527330800064611
