iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,561.4814400446614,778.71286389252,273.3131752084473,1.3611236645203497,0.7935870556110964,0.11824585713043279,0.8312258809359893
2,346.83677342188275,437.91702395054403,3.1920946706763957,11.032702092837607,0.4405493264179607,0.09372844949715849,0.4703840185095844
3,923.5176935883654,685.5241604095293,88.87866534646567,17.866914222506082,1.134588352038883,0.22394143351987922,1.2058711242544309
4,16.46461355861993,553.994564412283,435.8207792626204,13.611271386870799,2.0278378172471507,0.10050386588975405,2.0598291913595492
5,873.392962589271,997.250007737382,171.57419810561126,8.813345374195976,1.5926872259391511,0.09284066819402406,1.622239328465218
6,239.99515663263705,360.5419232125422,373.7472933686281,15.77676416530577,2.170703983231615,0.12529108441836873,2.2105853740526693
7,651.9041390450881,233.2609624175138,242.94077166203763,7.394335534205603,1.6417637996416807,0.0915918199776791,1.670918381434142
8,405.09719886670126,74.92858424010132,474.7715830881047,3.99820874983784,2.670599481566863,0.0956019367359649,2.701030523168238
9,8.4454,23.449,24.755,3.2539,0.8736636787333943,0.09906859546386504,0.9051981920798853
10,48.707,362.9,39.062,19.459,0.5687424041754079,0.10110796364070973,0.6009260685741571
11,157.55,378.59,53.641,8.2668,0.3453325516827189,0.09421098356240885,0.3753208391377323
12,236.62,221.56,74.719,9.7971,0.10164186346745713,0.09241479710440786,0.1310584070154593
13,306.28,223.13,72.166,10.678,0.01645258308785452,0.09229851412746481,0.04583211261470084
14,313.11,235.98,73.09,10.156,0.017712968285733474,0.09220802390681336,0.04706369388074348
15,308.61,229.68,74.236,10.162,0.01775584158961027,0.09218549519129995,0.047099396071749344
16,303.04,195.29,73.032,9.7162,0.01725449513827962,0.09216038029821949,0.04659005530166073
17,293.57,226.13,74.814,9.7209,0.014591652333784729,0.09216623518229544,0.04392907616464968
18,305.95,233.66,74.738,10.13,0.017514947788759783,0.09217901106822526,0.04685643831042095
19,299.47,230.86,76.793,9.7407,0.02101639679888684,0.0921257729375263,0.050340941097224576
20,300.75,231.74,77.731,9.9088,0.0302781778757413,0.09211757160770595,0.05960011160971737
