Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
686.84,0.52886,139.24,8.658,0.15934,0.11989,0.12518,0.057015,0.13997,0.11819,0.40671,0.071152,0.45036,1.6478142760766756
673.79,0.54356,140.36,8.7713,0.15939,0.11971,0.12491,0.056839,0.14019,0.11886,0.39758,0.071108,0.48622,1.6747863951510409
683.24,0.54356,137.88,8.89,0.15901,0.12022,0.12456,0.056616,0.14046,0.11611,0.4216,0.071559,0.4848,1.6949536712486628
692.03,0.53406,137.19,8.8666,0.15895,0.12036,0.12462,0.056639,0.14043,0.11558,0.43372,0.071637,0.47573,1.6976538077650223
600.79,0.54465,147.4,8.6953,0.16049,0.11838,0.12477,0.056981,0.14013,0.12734,0.47907,0.070429,0.42984,1.707443532662336
607.12,0.61935,139.53,8.8636,0.15992,0.11907,0.12487,0.056923,0.14049,0.1225,0.41874,0.07103,0.49583,1.7093831774235064
606.12,0.61927,139.48,8.8578,0.15994,0.11906,0.12488,0.056934,0.14048,0.1226,0.41969,0.071026,0.49522,1.709844148881809
607.0,0.61942,139.57,8.8651,0.15992,0.11907,0.12487,0.056922,0.14049,0.12254,0.41872,0.071026,0.49652,1.7100674789057226
606.97,0.61935,139.64,8.8651,0.15993,0.11906,0.12487,0.056924,0.14049,0.12259,0.4186,0.071019,0.49708,1.7105619328830257
606.56,0.6192,139.2,8.7999,0.15996,0.11908,0.12505,0.057026,0.14036,0.12266,0.42743,0.070987,0.49559,1.7181313662354214
