evals,errors
1000,0.18884613938493425
2000,0.1427947846246124
3000,0.1365679852801843
4000,0.1365679852801843
5000,0.1365679852801843
6000,0.1365679852801843
7000,0.1365679852801843
8000,0.1365679852801843
9000,0.1365679852801843
10000,0.1365679852801843
11000,0.13523326020085663
12000,0.13523326020085663
13000,0.13523326020085663
14000,0.13523326020085663
15000,0.13523326020085663
16000,0.13523326020085663
17000,0.13523326020085663
18000,0.13523326020085663
19000,0.13523326020085663
20000,0.13523326020085663
21000,0.13523326020085663
22000,0.09926700676965532
23000,0.09926700676965532
24000,0.09926700676965532
25000,0.09926700676965532
26000,0.09926700676965532
27000,0.09926700676965532
28000,0.09926700676965532
29000,0.09926700676965532
30000,0.09926700676965532
31000,0.09926700676965532
32000,0.09926700676965532
33000,0.09926700676965532
34000,0.09926700676965532
35000,0.09926700676965532
36000,0.09926700676965532
37000,0.09926700676965532
38000,0.09926700676965532
39000,0.09792426477633376
40000,0.09792426477633376
41000,0.09792426477633376
42000,0.09792426477633376
43000,0.09599748523819936
44000,0.09599748523819936
45000,0.09599748523819936
46000,0.09599748523819936
47000,0.09599748523819936
48000,0.09599748523819936
49000,0.09599748523819936
50000,0.09599748523819936
