Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
896.81,2.7733,189.43,1.9195,0.0,0.0
917.28,2.7513,189.17,1.8906,0.0,0.0
920.24,2.7399,189.65,1.8803,0.0,0.0
900.25,2.6954,187.99,1.9121,0.0,0.0
919.58,2.7766,189.61,1.9046,0.0,0.0
908.65,2.7448,189.58,1.9042,0.0,0.0
891.57,2.7557,186.33,1.86,0.0,0.0
899.21,2.755,193.69,1.9464,0.0,0.0
905.07,2.6941,188.49,1.8676,0.0,0.0
1182.3,0.82047,187.16,1.9498,0.0,0.0
