iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.468288627127822,0.09564614235883907,2.498733739815983
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.7070506206379193,0.10569339391529395,0.7406938728254752
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.498529217725304,0.18566185229903545,2.5576272207992816
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.3070237751630174,0.1704188182399764,3.3612697698005602
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.098622788872604,0.0950858102260079,1.128889542303338
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.12520885115237212,0.09761525504578683,0.15628075187579824
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.08855182305315838,0.09302101729966884,0.1181613324825164
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.6399327332999556,0.09319591644003222,1.6695979148547764
9,264.95,48.276,71.901,10.802,0.10057665774632402,0.09276417640633722,0.1301044121801583
10,312.57,74.735,75.012,11.771,0.0147688989792511,0.0932729289097991,0.044458594364558054
11,302.1,48.538,76.921,13.053,0.01519815021078053,0.09385158885873136,0.04507203877857123
12,311.79,88.251,74.716,12.302,0.014607263707476894,0.09336526691713422,0.044326351193389124
13,305.25,41.48,76.298,15.126,0.013806995695228788,0.09458245238390856,0.04391352534853452
14,288.37,16.872,77.865,16.954,0.020571057616768317,0.09525004595286399,0.050890088903025286
15,316.82,87.417,74.688,12.298,0.01759467056054755,0.09339563666604615,0.047323425037779365
16,330.24,47.127,76.257,10.872,0.02595362862241653,0.09322286700472071,0.055627388808415834
17,438.63,4.026,63.818,9.07,0.10283155205414779,0.09412941210843966,0.13279387450893235
18,328.5,40.441,74.431,9.9033,0.016109895215232293,0.09301473942280396,0.04571740633431997
19,910.35,0.089134,43.699,1.4053,0.19643468652504145,0.11762642050446892,0.23387633904802566
20,314.29,83.022,74.901,14.419,0.02261404619765826,0.09413311537598593,0.05257754743911398
21,331.86,40.454,74.808,9.7587,0.018221680788767222,0.092984843776795,0.047819675828176395
22,317.66,102.76,74.238,11.631,0.017385944212545947,0.09312089267490756,0.04702724496122876
23,329.04,2.1553,72.499,15.487,0.022535702389934836,0.0951754380983349,0.05283098525850823
24,328.4,38.271,74.839,10.418,0.017078523510565505,0.0931799777669492,0.046738631628171254
25,315.68,94.495,75.229,11.936,0.01748423753355706,0.09323436534510966,0.047161657754976875
26,338.85,0.99738,74.588,17.334,0.0347701749092644,0.09576557042894432,0.06525330273282745
27,313.67,73.78,74.947,10.617,0.01307549432163659,0.0929011612546253,0.042646852386938355
28,30.79,0.0049402,47.74,1.0509,0.8473272654936834,0.12504006181715469,0.8871287533391161
29,330.72,0.066107,75.061,10.049,0.013532333606227893,0.09313164370897445,0.04317705651534089
30,333.82,0.065701,74.807,10.409,0.015910976591050764,0.093250190224398,0.04559343402799572
31,378.16,0.0066314,70.427,12.306,0.05780276582394352,0.0946356903326178,0.08792624164264355
32,336.63,0.021787,75.907,9.8063,0.01832006035263985,0.09295480699578838,0.04790849438770548
33,332.93,0.074959,75.022,10.802,0.01842179762863002,0.09338045549417048,0.048145719788769956
34,335.66,0.13894,74.74,9.7098,0.014272397079693352,0.09318458134135385,0.04393397056054388
