Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
64.265,6.0279,109.63,9.352,0.16839,0.094168,0.12509,0.073827,0.15647,0.30735,0.88138,0.080054,0.64574,2.5324734169335863
62.977,6.0599,109.8,9.3472,0.16844,0.094066,0.12514,0.074056,0.15643,0.30881,0.89997,0.079914,0.63405,2.5408874679559963
187.46,0.86671,268.76,16.875,0.1526,0.096566,0.17106,0.062703,0.14685,0.16529,1.3619,0.048742,0.33843,2.544175861786213
69.806,5.7068,111.92,9.5938,0.16783,0.094459,0.12481,0.073446,0.15657,0.30515,0.91913,0.079418,0.62511,2.545934045284727
63.799,6.131,111.57,9.3922,0.16837,0.094108,0.12508,0.074276,0.15639,0.31174,0.90195,0.079582,0.63603,2.54751939900966
70.546,5.6859,112.0,9.6021,0.16779,0.094503,0.12479,0.07335,0.15658,0.30454,0.91869,0.079435,0.62847,2.5481551263922193
70.762,5.4934,112.0,9.6015,0.1677,0.094385,0.12479,0.073095,0.15657,0.30103,0.95388,0.079386,0.60767,2.55851522596835
70.194,5.6715,111.26,9.4321,0.16795,0.094366,0.12482,0.072917,0.15655,0.30012,0.91883,0.080031,0.64919,2.5647697712480046
64.997,6.0532,108.31,9.2422,0.1685,0.094239,0.12513,0.073385,0.15648,0.30383,0.88285,0.080653,0.68009,2.5651610621128356
70.956,5.6344,111.99,9.6708,0.1677,0.094563,0.12478,0.073397,0.1566,0.30496,0.9503,0.079252,0.61777,2.5693289897827385
