iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,906.41,0.013453,2.6023,17.086,1.000301741950581,0.0748380621396415,1.0241234369924659
2,773.15,0.09596,272.48,8.6326,0.3688468959047106,0.07216028072454553,0.39181622664913107
3,1841.2,0.0055011,170.44,2.2559,0.4527140473323028,0.09998302755497664,0.4845396334536382
4,163.09,1.209,314.81,1.0932,0.23628777086652794,0.13304995782327927,0.2786388877980141
5,411.51,0.1197,202.38,7.2882,0.23163104209016297,0.07275622809212373,0.25479006877332877
6,317.13,0.67955,111.46,1.9519,0.3216007038019455,0.10564310985089105,0.35522795007468433
7,679.36,0.40798,93.727,4.4132,0.14728165005778898,0.07643023370465189,0.17161014904931726
8,900.17,0.32849,124.97,3.8274,0.020191816435003104,0.07891426226370404,0.04531100627444055
9,633.72,0.36518,136.36,3.8487,0.0782935683731581,0.07882086997508123,0.10338303052383356
10,915.63,0.29241,122.27,4.2704,0.03296064039546048,0.07694768418507406,0.05745384899051768
11,1065.0,0.27625,119.99,3.545,0.02169611661721494,0.08061515022709716,0.047356715910691426
12,894.18,0.33198,122.79,3.8655,0.017335172330129874,0.07871489887137544,0.04239090283084598
13,893.7,0.31684,123.35,3.8213,0.02058121889694988,0.07887429164042511,0.045687685691840715
14,1050.7,0.26833,115.21,4.912,0.02518700313464626,0.07537342343791294,0.04917910897045098
15,960.25,0.29381,123.12,4.2143,0.0170736982336194,0.0771859754789351,0.04164275730330409
16,1094.4,0.25538,124.78,4.6009,0.01673438011455359,0.07605586114496812,0.04094371261921858
17,964.32,0.29237,122.96,4.3304,0.01650584271704308,0.07679188288307841,0.04094945821739475
18,937.49,0.28858,121.67,4.3823,0.02861013430562318,0.07659998352415762,0.05299266634287803
19,931.04,0.27558,128.07,4.7447,0.021958234619476213,0.07569298406573613,0.04605205976235216
20,1153.0,0.22614,125.12,4.413,0.022420397792752202,0.07652446404419332,0.04677889123293496
21,1050.0,0.27668,118.63,4.7414,0.016649189148975008,0.07574658906874672,0.04076007729425814
