Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
807.03,0.224,105.06,4.9785,0.048555,0.091108,0.11915,0.13217,0.10043,0.14059,0.64316,0.25502,0.025471,1.5556545774454222
969.65,0.22043,108.19,4.4472,0.056658,0.10611,0.11721,0.13625,0.10666,0.14279,0.89694,0.25139,0.030535,1.844544230669535
630.34,0.19814,106.85,5.3418,0.039913,0.10629,0.12081,0.12899,0.096302,0.13979,1.038,0.25808,0.022056,1.9502671092066086
1946.6,0.29503,99.737,2.1493,0.095596,0.15693,0.11409,0.15835,0.14303,0.15904,0.83136,0.23496,0.069441,1.962797896206162
771.76,0.088284,102.27,9.6348,0.037058,0.62586,0.11746,0.12843,0.096023,0.1375,0.55203,0.25887,0.029192,1.9824261753561299
1021.7,0.097369,97.167,9.2961,0.042872,0.74368,0.11508,0.1312,0.10057,0.138,0.42659,0.25519,0.032812,1.985990798605312
1092.9,0.32491,113.51,1.6127,0.08819,0.21704,0.12195,0.15633,0.13812,0.15688,0.83059,0.23974,0.060753,2.0095882715239153
799.32,0.087403,98.909,9.7515,0.037437,0.71358,0.11717,0.12863,0.096548,0.13769,0.51391,0.25851,0.029491,2.032965657996839
819.17,0.41466,102.25,1.9337,0.078999,0.19316,0.12288,0.15153,0.13184,0.15157,0.94422,0.24223,0.051612,2.0680461689798117
1329.0,0.30727,89.623,3.4783,0.073319,0.1228,0.11426,0.14592,0.12384,0.14757,1.057,0.24273,0.045118,2.07256328533951
