iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1760.4458556508907,9.00573285117198,494.5086677739723,7.78547003553545,5.869409062826068,0,5.869409062826068
2,2624.8930066090816,1.7116930311211087,322.9763353647267,8.370653079528587,4.305310260584263,0,4.305310260584263
3,125.25178085843885,3.3049302473114697,391.33812007643854,1.3348252887500638,0.2431961529355027,0,0.2431961529355027
4,2117.3755799444075,4.514935678135111,285.9537418218627,14.47906229049638,5.462253581172231,0,5.462253581172231
5,3485.7941800433327,6.868979359971354,57.27096891952678,18.47099929019876,8.894204841185909,0,8.894204841185909
6,927.3029132939506,8.230695457599438,105.24537811605781,12.683853234392434,2.216551380870218,0,2.216551380870218
7,1334.148174367814,0.10564803865700648,164.57856528406143,3.3761093278502203,0.324111187016843,0,0.324111187016843
8,3743.0478876113866,5.384955921255776,199.13482531187637,16.319884826054395,9.26855474343936,0,9.26855474343936
9,127.79,10.0,117.64,13.717,0.30033266932644215,0,0.30033266932644215
10,150.48,1.6529,440.68,20.0,0.8559505721707703,0,0.8559505721707703
11,286.8,1.7484,242.54,1.0,0.3866292833460418,0,0.3866292833460418
12,727.72,2.3638,238.82,1.0144,0.17509844755871495,0,0.17509844755871495
13,1008.4,1.3042,182.13,1.0,0.07969459276212354,0,0.07969459276212354
