Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1143.3,0.22814,123.86,5.4884,0.044964,0.095495,0.11433,0.13536,0.098022,0.13393,0.26157,0.25529,0.030851,1.1698089892295962
1154.9,0.22723,122.11,5.4945,0.044973,0.097801,0.11442,0.13498,0.097851,0.1339,0.26308,0.25541,0.030662,1.173084858316562
1154.8,0.2267,122.11,5.5005,0.044877,0.09596,0.11443,0.13499,0.097806,0.13389,0.26507,0.25545,0.030651,1.1731232042410522
1171.2,0.22761,122.89,5.5097,0.044806,0.097256,0.11445,0.1347,0.097737,0.13376,0.2709,0.25549,0.030647,1.1797460489401368
1156.2,0.2304,122.64,5.4918,0.045079,0.099026,0.11439,0.13494,0.097892,0.13382,0.26934,0.25538,0.030697,1.1805684589294263
1155.1,0.23032,122.28,5.4634,0.045501,0.10499,0.11438,0.13497,0.098102,0.13392,0.27165,0.25524,0.030735,1.1894772816909627
1156.9,0.22978,122.5,5.4603,0.045535,0.10542,0.11438,0.13498,0.098129,0.13393,0.27407,0.25521,0.03076,1.1924226461573386
1157.1,0.23026,122.63,5.4612,0.045532,0.10537,0.11437,0.13498,0.098129,0.13391,0.27503,0.25521,0.030765,1.1933060018490826
1155.7,0.23039,123.14,5.4573,0.045563,0.10561,0.11435,0.13505,0.098189,0.13393,0.27877,0.25517,0.030821,1.1974505400095512
1153.3,0.22455,125.48,5.4966,0.044747,0.094373,0.11432,0.13536,0.098054,0.13394,0.29299,0.25527,0.030959,1.2000083424172008
