iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,807.3167438366468,195.43580766517724,175.81985940133555,10.42099893792591,1.4061945173104453,0.09269408513766078,1.4356999610005248
2,420.38825851208094,541.2702956385356,6.795682578965165,3.791513010515734,0.36492002952933095,0.09728441982814887,0.3958866221322851
3,737.6337757197795,857.5543498389986,64.4608923222501,6.339037707715056,0.6440882185886844,0.09328784426718384,0.6737826616797028
4,209.28772774287177,990.0314053466585,222.2998460414827,17.09275613809404,1.1126995665999437,0.16666795481848234,1.1657516243287
5,912.9229357208991,492.0386283748307,356.4889160682159,18.33485132756047,2.9440192128749723,0.18419530578123305,3.002650399693785
6,369.65506684273646,371.50622828844826,468.85816626195884,2.4577680050593127,2.226983293346079,0.10372555328300741,2.260000162405944
7,517.6402577710522,672.6778043217319,383.436016293928,11.975154661831525,2.6142709620139293,0.18755898544187558,2.67397284132268
8,118.94332089296321,107.54852475544816,285.5393053049694,15.21152290673387,1.320490288975428,0.16962814527500197,1.3744846045914814
9,48.034,744.79,48.561,5.6153,0.5387637341363737,0.10824694029100104,0.5732198053801458
10,252.97,726.09,73.929,3.9813,0.07744694983828664,0.0982754114055235,0.10872898485744403
11,259.82,630.3,90.612,2.6689,0.06732232964219956,0.10284122786529215,0.10005770917900199
12,352.72,979.14,76.235,3.597,0.10292289979613692,0.09957533282750579,0.13461871265517336
13,307.37,901.35,74.54,2.1515,0.11659797327070884,0.10785652224271135,0.15092977058996576
14,335.5,810.47,82.27,2.3282,0.028344843614605677,0.10589386131807094,0.06205190655832295
15,331.85,805.72,85.944,2.5659,0.022604996906371966,0.1039998481880499,0.05570917674624164
16,324.64,795.01,86.187,2.5153,0.014226924567376254,0.10435310435226954,0.0474435493366724
17,319.85,786.76,84.743,2.7518,0.022412154504050315,0.10274171663893139,0.055115858633715833
18,319.65,787.11,86.895,2.5602,0.014245493543232837,0.10401347598425502,0.047354011245361496
19,304.44,768.76,81.76,3.3314,0.02012968353227203,0.09968407185097267,0.051860109097491947
20,316.64,787.0,87.851,2.4704,0.013498548506651126,0.10468973967257174,0.04682232762643811
21,315.72,791.22,88.806,2.4288,0.015683918373879335,0.10503835051443686,0.049118663771062845
22,306.45,756.57,81.903,3.4802,0.02396844176875888,0.09915678415263053,0.0555310264467334
23,302.6,739.14,80.227,3.367,0.017424973223581695,0.09942013836662093,0.049071386151437524
24,344.47,766.75,85.762,2.3074,0.015902824877729368,0.10592807627327663,0.04962077877994395
