10.0, 700000000.0
20.0, 19.968283
30.0, 5.696084
40.0, 1.61297
50.0, 1.278742
60.0, 1.02565
70.0, 0.955784
80.0, 0.93104
90.0, 0.891842
100.0, 0.875046
110.0, 0.861331
120.0, 0.837277
130.0, 0.824696
140.0, 0.810578
150.0, 0.810578
160.0, 0.800916
170.0, 0.792628
180.0, 0.782111
190.0, 0.780187
200.0, 0.780187
210.0, 0.780187
220.0, 0.778413
230.0, 0.769559
240.0, 0.766781
250.0, 0.766781
260.0, 0.766781
270.0, 0.766781
280.0, 0.766781
290.0, 0.760787
300.0, 0.760539
310.0, 0.760071
320.0, 0.75901
330.0, 0.75901
340.0, 0.75756
350.0, 0.753918
360.0, 0.753918
370.0, 0.753918
380.0, 0.753918
390.0, 0.753918
400.0, 0.746469
410.0, 0.746469
420.0, 0.744761
430.0, 0.741356
440.0, 0.741356
450.0, 0.741356
460.0, 0.741356
470.0, 0.741356
480.0, 0.741356
490.0, 0.73235
500.0, 0.73235
510.0, 0.728944
520.0, 0.728944
530.0, 0.728944
540.0, 0.728944
550.0, 0.728695
560.0, 0.723483
570.0, 0.723483
580.0, 0.723483
590.0, 0.722943
600.0, 0.722943
610.0, 0.722226
620.0, 0.722226
630.0, 0.722226
640.0, 0.722226
650.0, 0.722226
660.0, 0.717308
670.0, 0.717308
680.0, 0.715743
690.0, 0.715743
700.0, 0.715743
710.0, 0.713681
720.0, 0.713681
730.0, 0.713681
740.0, 0.713428
750.0, 0.712365
760.0, 0.71233
770.0, 0.71233
780.0, 0.71233
790.0, 0.71233
800.0, 0.71233
810.0, 0.699576
820.0, 0.699576
830.0, 0.699576
840.0, 0.699576
850.0, 0.699576
860.0, 0.699576
870.0, 0.692545
880.0, 0.692545
890.0, 0.692545
900.0, 0.692545
910.0, 0.692015
920.0, 0.692015
930.0, 0.692015
940.0, 0.692015
950.0, 0.692015
960.0, 0.692015
970.0, 0.692015
980.0, 0.692015
990.0, 0.692015
1000.0, 0.692015
1010.0, 0.692015
