iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,cp_gamma_0,stress_error,geodesic_error,reduced_error
1,55.592,0.56705,30.023,2.8369,4.4273e-07,0.2988146059722622,0.08867063551079143,0.32703934586954664
2,180.95,0.65937,48.629,3.1537,1.3281e-06,0.049012337783163724,0.0841307911779918,0.07579200034758256
