evals,errors
1000,7.519780059588497
2000,6.852683546149214
3000,6.826688349595811
4000,6.518593716749706
5000,6.170185764162531
6000,5.945994444840977
7000,5.579609826542003
8000,5.2607345131250325
9000,4.853158079403208
10000,4.394359980006537
11000,3.858935727347328
12000,3.469471842186496
13000,3.469471842186496
14000,3.4663290236160265
15000,3.4663290236160265
16000,3.4663290236160265
17000,3.4663290236160265
18000,3.4663290236160265
19000,3.4663290236160265
20000,3.4663290236160265
21000,3.4663290236160265
22000,3.4663290236160265
23000,3.4663290236160265
24000,3.4663290236160265
25000,3.4663290236160265
26000,3.4663290236160265
27000,3.4663290236160265
28000,3.4663290236160265
29000,3.4663290236160265
30000,3.4663290236160265
31000,3.4663290236160265
32000,3.4663290236160265
33000,3.4663290236160265
34000,3.4663290236160265
35000,3.4663290236160265
36000,3.4663290236160265
37000,3.4663290236160265
38000,3.4663290236160265
39000,3.4663290236160265
40000,3.4646717051094624
41000,3.4646717051094624
42000,3.4646717051094624
43000,3.4646717051094624
44000,3.4646717051094624
45000,3.4646717051094624
46000,3.4646717051094624
47000,3.4646717051094624
48000,3.4646717051094624
49000,3.4646717051094624
50000,3.4646717051094624
