iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1511.104457141419,5.876781561796298,73.44452967539073,14.205906869795603,3.471343646424298,0.11040652709177035,3.506487135496827
2,280.577924089023,8.738916933092693,415.5308662802835,16.01797681227079,3.5812298807686385,0.16921138270475652,3.6350915367383916
3,3952.449331858722,0.012032486205105775,160.87840862521577,6.197495010212205,1.5396740155694681,0.15463234965784098,1.5888950211893875
4,2446.530941486152,2.0223664794239493,191.44026463390477,9.428631914770095,1.2087028389853944,0.1351490054005632,1.2517221035123003
5,2624.614826218041,7.17931159881677,23.25203850192717,18.578435890501297,3.042764282391321,0.2829517494006093,3.1328306215385333
6,3194.7282329789396,3.5035458554400476,299.3660779396325,12.64775805543962,0.7469446752722048,0.2587529448130211,0.8293082956853581
7,713.7558009974858,9.483357840495596,445.12594229296155,5.6995199821688,5.5394972749326925,0.12451724054108212,5.579132343597244
8,1354.7453165082818,4.840695647566234,350.20805895329954,1.5818483213349337,0.4530761759083,0.17940664132219336,0.5101830834881835
9,2971.6,0.034655,152.55,8.3278,1.8600840917519068,0.18092006924220733,1.9176727384007572
10,3116.0,0.10103,146.61,8.8522,4.3207598761490145,0.1487291965584689,4.368101849777747
11,3273.9,0.094209,141.99,4.2147,6.817550441093597,0.1552318009975206,6.866962258001222
12,3935.3,0.19954,27.272,9.4114,7.440134874745826,0.14240790990963356,7.485464720340833
13,3396.3,0.12064,139.71,9.1625,4.597680424195828,0.17675542648744877,4.653943423883415
14,2561.2,0.10741,145.56,7.0369,2.909086040948953,0.15951708387567134,2.9598619057617883
15,2234.3,0.090601,78.427,9.5997,2.2112732954905527,0.12906869980862173,2.252357138636525
16,2905.0,0.13238,131.86,7.9097,1.2279289551943062,0.2549318549889298,1.3090762849404551
17,801.07,7.5668,372.02,7.9413,0.6030205034947956,0.16238499822700336,0.6547092537983881
18,2626.4,4.5731,453.92,2.8706,0.19663235642792287,0.19713857225138867,0.2593835129236974
19,3097.5,6.9544,409.67,6.8646,2.0147346764843537,0.2330719116868593,2.0889237701660366
20,3014.6,6.7703,431.91,6.382,1.5957076712966034,0.2366391581373965,1.671032254789946
21,3675.0,5.3416,477.1,5.566,0.3241914713017682,0.2300838508679086,0.3974294356842604
22,3120.4,6.7107,408.18,6.5533,0.8341503248587213,0.21071414213744005,0.9012227194598049
23,3180.6,9.7955,468.39,6.6903,0.0857793153486627,0.22085871319707642,0.15608082720912259
24,3039.3,6.987,410.31,6.8067,0.9533590591800365,0.19804781445222777,1.0163996364572736
25,3069.2,8.3325,422.07,6.9126,3.069563350904951,0.2546170874715506,3.1506104870384686
26,3245.6,7.4395,380.95,7.1252,1.5681288095679875,0.13997397854736204,1.6126839107480906
27,2881.6,6.8904,402.95,6.8762,0.4508723752495585,0.2131233121459839,0.5187116324818591
28,3078.7,7.5235,445.43,6.7438,0.6369797557677291,0.17721240282709202,0.6933882155419768
29,3406.8,7.2639,477.49,1.6364,0.5448926551589504,0.15600019145234872,0.594549058344797
30,3041.8,7.0701,417.77,6.6539,2.488792269963113,0.21016284821141135,2.5556891822573484
31,3054.6,8.1892,419.15,6.9146,3.4001237422286414,0.2760722099026134,3.48800025594125
32,512.89,0.81243,370.01,3.6945,8.698862574772097,0.1678234429317126,8.752282435790661
33,3086.7,6.9766,403.5,6.8192,9.776593267634537,0.16525771343974305,9.829196431590535
34,3343.5,5.8163,440.34,6.7648,9.047576481583892,0.2531275067388021,9.128149469443906
35,531.1,6.6063,432.13,8.1768,8.637545391642314,0.17492849713016195,8.693226861654118
36,3885.9,9.8779,493.07,6.9239,9.765788987101201,0.18497070037241026,9.82466698968408
37,3066.5,6.6671,440.21,6.4977,7.82167271513163,0.19605686030974034,7.884079552022374
38,2620.5,0.59693,45.752,7.2428,9.202262446304145,0.23859681499859542,9.278210171330162
39,692.11,9.411,423.62,5.8225,8.951465481547883,0.13259592439808796,8.993672075151473
40,3014.0,4.6623,383.25,10.463,8.252351595320883,0.22660450840904842,8.3244820506013
41,3967.3,8.1139,410.34,7.4358,8.741815443622265,0.16803225124286525,8.795301770390587
42,3212.2,9.8021,490.39,7.4572,6.64371830234544,0.12821352583050916,6.684529935159772
43,3368.7,5.3433,458.62,4.016,8.409785366378888,0.22334798874906808,8.480879239256982
44,2284.9,9.9687,490.7,1.8118,8.474549136567708,0.14646669200366363,8.52117093262911
45,3864.2,6.646,35.204,12.156,0.9814715311641151,0.2013614095569338,1.0455668585219904
46,3009.1,0.017185,9.3062,11.955,8.658844099820271,0.1885181490868232,8.718851290399677
47,3568.4,5.4359,485.9,5.7156,8.427196089254366,0.23560435961608214,8.502191286148166
48,3501.0,5.2096,361.02,5.3349,1.977753833613676,0.17638239582100157,2.0338980939522835
49,3239.9,9.933,491.68,6.8519,12.553659663993008,0.18364679268570766,12.612116253670814
